Date,Date.1,MUTHOOTFIN.NS.Open,MUTHOOTFIN.NS.High,MUTHOOTFIN.NS.Low,MUTHOOTFIN.NS.Close,MUTHOOTFIN.NS.Volume,MUTHOOTFIN.NS.Adjusted,log_returns
2015-09-22,2015-09-22,158.899994,161.0,153.25,155.649994,97070.0,144.670456,-0.008954397172137085
2015-09-23,2015-09-23,154.0,161.0,153.550003,159.699997,78968.0,148.434753,0.025687049314819355
2015-09-24,2015-09-24,161.0,161.050003,158.199997,158.5,15832.0,147.319412,-0.007542387694988939
2015-09-28,2015-09-28,159.300003,160.0,153.600006,155.649994,33190.0,144.670456,-0.018144661619830416
2015-09-29,2015-09-29,155.0,163.199997,154.050003,162.0,150381.0,150.57251000000005,0.03998632354575271
2015-09-30,2015-09-30,163.199997,168.0,160.199997,164.199997,197287.0,152.617325,0.013488882332775455
2015-10-01,2015-10-01,164.199997,165.0,160.699997,162.0,83397.0,150.57251000000005,-0.013488882332775455
2015-10-05,2015-10-05,163.0,164.949997,161.199997,163.25,86945.0,151.734344,0.007686492746874052
2015-10-06,2015-10-06,164.0,166.0,162.399994,163.800003,80430.0,152.24556,0.003363488672929904
2015-10-07,2015-10-07,168.5,178.600006,168.5,173.899994,616185.0,161.633102,0.059834220616045826
2015-10-08,2015-10-08,174.0,183.0,171.050003,180.399994,1607436.0,167.674576,0.03669608906200672
2015-10-09,2015-10-09,182.899994,183.0,176.5,182.25,310950.0,169.39408899999995,0.010202834585284927
2015-10-12,2015-10-12,182.0,188.449997,180.050003,185.050003,703424.0,171.996567,0.015246629445406334
2015-10-13,2015-10-13,183.0,185.350006,180.050003,180.699997,272152.0,167.95341499999995,-0.02378786802778876
2015-10-14,2015-10-14,180.0,181.800003,177.5,180.850006,104519.0,168.092834,0.0008297608344927099
2015-10-15,2015-10-15,180.850006,183.0,180.300003,181.600006,54199.0,168.789932,0.00413852571464446
2015-10-16,2015-10-16,181.300003,184.350006,181.300003,183.800003,44927.0,170.834747,0.01204176159887993
2015-10-19,2015-10-19,180.550003,182.850006,180.550003,181.850006,63824.0,169.022308,-0.010665991220326632
2015-10-20,2015-10-20,182.0,188.5,180.149994,187.399994,136323.0,174.180801,0.03006313973318875
2015-10-21,2015-10-21,186.100006,190.0,183.050003,189.25,128163.0,175.900299,0.00982350562648815
2015-10-23,2015-10-23,185.300003,190.0,182.600006,186.050003,56629.0,172.926041,-0.01705335715214229
2015-10-26,2015-10-26,186.0,187.5,182.0,183.5,105785.0,170.555923,-0.013800757339223145
2015-10-27,2015-10-27,183.899994,184.699997,180.300003,181.199997,38456.0,168.418152,-0.012613350107082866
2015-10-28,2015-10-28,180.800003,182.949997,177.050003,181.300003,77358.0,168.511124,0.0005518784444227265
2015-10-29,2015-10-29,181.300003,184.350006,179.100006,180.550003,90161.0,167.81401100000005,-0.0041454766580093505
2015-10-30,2015-10-30,183.5,186.0,175.100006,180.350006,161921.0,167.62811299999996,-0.0011083761145709305
2015-11-02,2015-11-02,185.0,185.0,179.050003,182.699997,86427.0,169.812347,0.01294607354750621
2015-11-03,2015-11-03,181.050003,186.0,180.0,183.25,1052249.0,170.323547,0.0030058596808908433
2015-11-04,2015-11-04,185.0,186.899994,181.550003,185.25,65944.0,172.18246499999995,0.010854911667077971
2015-11-05,2015-11-05,180.100006,185.0,180.0,182.0,83067.0,172.89494299999996,0.004129386600823182
2015-11-06,2015-11-06,181.0,182.399994,177.0,177.550003,39620.0,168.667572,-0.0247543959473262
2015-11-09,2015-11-09,176.0,182.449997,175.0,180.75,54312.0,171.707474,0.017862548173934734
2015-11-10,2015-11-10,180.149994,181.5,175.5,178.850006,511282.0,169.90254199999995,-0.010567306059655834
2015-11-13,2015-11-13,178.550003,183.0,177.100006,181.5,92482.0,172.419952,0.01470809208360091
2015-11-16,2015-11-16,180.0,183.0,178.300003,181.600006,56714.0,172.514969,0.0005509271263566262
2015-11-17,2015-11-17,181.600006,182.0,178.5,179.5,49386.0,170.52002,-0.011631300332822114
2015-11-18,2015-11-18,181.199997,181.199997,176.0,178.949997,48202.0,169.99752800000005,-0.0030688134172294212
2015-11-19,2015-11-19,179.699997,180.899994,177.149994,178.600006,44961.0,169.66503899999995,-0.001957761251906831
2015-11-20,2015-11-20,180.449997,182.5,176.300003,180.050003,1363336.0,171.04251100000005,0.008085993429239656
2015-11-23,2015-11-23,179.949997,180.100006,177.550003,178.199997,35815.0,169.285049,-0.010328153397010986
2015-11-24,2015-11-24,177.199997,180.199997,175.0,178.949997,1016301.0,169.99752800000005,0.00419992121967816
2015-11-26,2015-11-26,181.199997,183.5,178.199997,181.899994,114486.0,172.799957,0.01635071175926406
2015-11-27,2015-11-27,182.399994,182.5,178.550003,178.899994,1097140.0,169.950027,-0.01663017251496335
2015-11-30,2015-11-30,179.050003,182.300003,177.199997,180.899994,2734775.0,171.84996,0.011117335522318859
2015-12-01,2015-12-01,181.0,190.350006,180.25,186.0,1472020.0,176.694839,0.027802400667749083
2015-12-02,2015-12-02,185.5,195.0,185.5,193.899994,1143969.0,184.199615,0.041595862497150186
2015-12-03,2015-12-03,194.949997,198.0,192.050003,195.75,359038.0,185.957062,0.009495763901410824
2015-12-04,2015-12-04,192.0,199.449997,190.050003,195.600006,165364.0,185.814575,-0.0007665297338261823
2015-12-07,2015-12-07,196.0,198.350006,187.050003,190.0,181647.0,180.49472,-0.029047742599648707
2015-12-08,2015-12-08,188.0,189.0,186.050003,186.149994,50599.0,176.837326,-0.020471277437149386
2015-12-09,2015-12-09,186.949997,189.5,182.800003,183.850006,48596.0,174.65240500000004,-0.012432506274404176
2015-12-10,2015-12-10,183.0,185.550003,180.600006,184.149994,80127.0,174.937393,0.0016304140724994198
2015-12-11,2015-12-11,182.149994,190.0,172.0,180.75,2079573.0,171.707474,-0.01863585926065081
2015-12-14,2015-12-14,184.5,184.649994,180.0,180.75,65513.0,171.707474,0.0
2015-12-15,2015-12-15,181.0,183.800003,180.300003,181.350006,42877.0,172.277481,0.003314142164876799
2015-12-16,2015-12-16,183.050003,184.300003,180.0,182.149994,44638.0,173.03743,0.004401490944488272
2015-12-17,2015-12-17,182.649994,184.699997,180.5,182.550003,214268.0,173.417435,0.0021936776808662017
2015-12-18,2015-12-18,181.0,184.0,179.149994,180.649994,142339.0,171.612473,-0.010462736265534291
2015-12-21,2015-12-21,180.300003,182.199997,179.100006,179.300003,186651.0,170.330017,-0.007501039213774874
2015-12-22,2015-12-22,180.100006,183.100006,179.0,179.5,74554.0,170.52002,0.0011148775065574767
2015-12-23,2015-12-23,180.100006,182.699997,177.899994,180.0,246208.0,170.99501,0.002781665605031236
2015-12-24,2015-12-24,181.449997,181.75,178.0,178.350006,155830.0,169.427551,-0.009208967071706377
2015-12-28,2015-12-28,178.0,179.800003,178.0,178.850006,118754.0,169.90254199999995,0.002799582589539717
2015-12-29,2015-12-29,180.449997,180.449997,176.199997,177.100006,148065.0,168.240082,-0.009832971514882159
2015-12-30,2015-12-30,179.850006,180.0,175.25,178.800003,216444.0,169.85505700000004,0.009553448699504584
2015-12-31,2015-12-31,178.100006,182.0,177.449997,179.649994,178428.0,170.662506,0.004742489675193973
2016-01-01,2016-01-01,180.300003,180.300003,177.699997,178.75,26726.0,169.807556,-0.005022184869728719
2016-01-04,2016-01-04,178.100006,179.699997,177.0,178.350006,69265.0,169.427551,-0.0022403645796273963
2016-01-05,2016-01-05,179.5,179.600006,177.100006,177.449997,264505.0,168.57257099999995,-0.0050590622185451295
2016-01-06,2016-01-06,178.0,178.300003,176.199997,177.199997,66664.0,168.335083,-0.001409810887438745
2016-01-07,2016-01-07,176.300003,179.5,174.5,178.0,803091.0,169.095047,0.0045044305021919575
2016-01-08,2016-01-08,179.0,192.25,177.699997,185.800003,248420.0,176.504852,0.042887400965661904
2016-01-11,2016-01-11,184.0,188.0,182.300003,185.850006,121914.0,176.552353,0.00026908387430601977
2016-01-12,2016-01-12,185.0,190.649994,184.149994,189.899994,200154.0,180.399719,0.021557600022844348
2016-01-13,2016-01-13,188.100006,191.949997,178.100006,180.350006,393672.0,171.327499,-0.05159812629957017
2016-01-14,2016-01-14,178.699997,188.0,177.0,185.0,142113.0,175.74487299999996,0.025456434467699296
2016-01-15,2016-01-15,189.550003,189.550003,181.0,182.949997,178390.0,173.79740900000004,-0.01114305336576571
2016-01-18,2016-01-18,179.0,181.399994,167.850006,177.050003,160987.0,168.19258100000005,-0.032780666418472215
2016-01-19,2016-01-19,172.300003,177.949997,172.300003,176.300003,206358.0,167.480103,-0.004245082211974172
2016-01-20,2016-01-20,175.0,177.850006,169.199997,177.350006,58410.0,168.477585,0.0059381580877886355
2016-01-21,2016-01-21,176.649994,176.75,170.5,172.399994,63542.0,163.77520800000005,-0.028307909585104873
2016-01-22,2016-01-22,175.800003,176.0,171.5,175.050003,121910.0,166.292648,0.015254371309008087
2016-01-25,2016-01-25,174.550003,181.0,174.5,179.899994,50820.0,170.899994,0.027329379052043024
2016-01-27,2016-01-27,180.0,188.5,179.0,187.0,57099.0,177.64480600000005,0.03870752976204095
2016-01-28,2016-01-28,188.899994,191.550003,184.100006,186.5,119563.0,177.169815,-0.002677405358375573
2016-01-29,2016-01-29,190.0,193.0,188.300003,192.300003,146066.0,182.679657,0.030625431297901073
2016-02-01,2016-02-01,193.449997,199.800003,190.25,198.0,90473.0,188.094498,0.029210374765598963
2016-02-02,2016-02-02,198.0,202.0,193.0,194.949997,47852.0,185.197083,-0.015523913932378619
2016-02-03,2016-02-03,192.0,192.949997,182.0,186.600006,83709.0,177.264832,-0.04377573121637735
2016-02-04,2016-02-04,185.0,188.149994,183.699997,185.149994,63750.0,175.88734399999996,-0.0078011411482892265
2016-02-05,2016-02-05,187.899994,187.899994,183.5,183.800003,25843.0,174.604904,-0.007317969116217959
2016-02-08,2016-02-08,184.0,187.949997,183.800003,184.100006,26554.0,174.88990800000005,0.001630948748822192
2016-02-09,2016-02-09,180.300003,192.0,180.300003,189.350006,70187.0,179.877243,0.02811795608444001
2016-02-10,2016-02-10,192.0,192.0,181.050003,186.899994,108629.0,177.549805,-0.013023473794138596
2016-02-11,2016-02-11,186.350006,187.649994,177.199997,182.949997,100952.0,173.79740900000004,-0.021360856326314348
2016-02-12,2016-02-12,183.899994,184.800003,173.600006,181.199997,105214.0,172.134964,-0.009611461243969721
2016-02-15,2016-02-15,182.649994,185.949997,179.5,185.0,220598.0,175.74487299999996,0.02075451460973543
2016-02-16,2016-02-16,186.0,188.0,181.050003,184.800003,34308.0,175.554871,-0.0010817088356693816
2016-02-17,2016-02-17,185.0,190.899994,180.199997,186.300003,58562.0,176.979843,0.008084195422821239
2016-02-18,2016-02-18,186.5,189.75,181.5,187.800003,32324.0,178.40476999999996,0.00801911272370237
2016-02-19,2016-02-19,185.100006,189.350006,183.199997,187.550003,47371.0,178.167297,-0.0013319777800191446
2016-02-22,2016-02-22,187.0,187.850006,185.149994,186.399994,21579.0,177.074814,-0.006150658439843859
2016-02-23,2016-02-23,185.350006,187.100006,182.649994,183.850006,52080.0,174.65240500000004,-0.013774579680793764
2016-02-24,2016-02-24,185.449997,185.449997,178.550003,179.600006,26407.0,170.61502099999996,-0.0233880623087428
2016-02-25,2016-02-25,181.0,181.449997,175.100006,175.800003,87332.0,167.00511200000003,-0.021385256520527918
2016-02-26,2016-02-26,177.949997,180.800003,175.199997,179.399994,40894.0,170.425018,0.020271000140452244
2016-02-29,2016-02-29,178.0,178.899994,170.300003,173.850006,151572.0,165.152679,-0.03142504954520842
2016-03-01,2016-03-01,175.850006,178.100006,173.350006,174.899994,64364.0,166.15013100000004,0.006021409922527532
2016-03-02,2016-03-02,176.550003,178.0,173.25,174.899994,80494.0,166.15013100000004,0.0
2016-03-03,2016-03-03,177.449997,177.5,173.050003,173.399994,98060.0,164.725189,-0.00861321907842072
2016-03-04,2016-03-04,173.649994,177.0,173.149994,176.199997,108837.0,167.385086,0.0160184979251774
2016-03-08,2016-03-08,177.899994,177.899994,174.149994,176.350006,80216.0,167.527603,0.0008510696267007845
2016-03-09,2016-03-09,175.0,177.399994,174.5,176.5,53392.0,167.670105,0.0008502564616881259
2016-03-10,2016-03-10,175.0,178.5,174.899994,177.5,95610.0,168.620071,0.005649695379942976
2016-03-11,2016-03-11,177.149994,178.050003,175.199997,176.949997,54083.0,168.09759499999996,-0.003103350207476652
2016-03-14,2016-03-14,177.899994,178.5,175.149994,177.949997,64827.0,169.04754599999995,0.005635279281187343
2016-03-15,2016-03-15,175.649994,179.800003,175.649994,178.600006,44894.0,169.66503899999995,0.00364612188289204
2016-03-16,2016-03-16,178.449997,179.600006,175.0,176.800003,69535.0,169.857193,0.0011319083253198414
2016-03-17,2016-03-17,175.199997,179.300003,175.199997,177.199997,43438.0,170.241486,0.002259892127086438
2016-03-18,2016-03-18,175.199997,178.5,175.199997,178.0,167612.0,171.01007099999995,0.004504514536708193
2016-03-21,2016-03-21,179.449997,179.449997,177.050003,177.550003,25064.0,170.577744,-0.002531280167826111
2016-03-22,2016-03-22,178.25,178.5,176.199997,177.0,9915.0,170.049332,-0.003102586148355791
2016-03-23,2016-03-23,177.0,178.899994,176.100006,177.949997,145160.0,170.962021,0.005352849230633615
2016-03-28,2016-03-28,178.0,178.350006,173.550003,173.949997,38295.0,167.119095,-0.02273473045654395
2016-03-29,2016-03-29,174.100006,174.5,172.050003,173.100006,26586.0,166.30248999999995,-0.004898342935925726
2016-03-30,2016-03-30,173.850006,176.5,172.800003,175.199997,84465.0,168.320023,0.012058707166564986
2016-03-31,2016-03-31,175.5,179.899994,175.5,178.75,64723.0,171.730621,0.020060025937027604
2016-04-01,2016-04-01,178.699997,181.5,176.899994,180.25,73486.0,173.171707,0.00835653615022025
2016-04-04,2016-04-04,179.050003,181.5,179.0,179.899994,136910.0,172.835449,-0.0019436482744810133
2016-04-05,2016-04-05,181.0,181.0,177.199997,178.550003,86147.0,171.538467,-0.007532441175396974
2016-04-06,2016-04-06,176.399994,180.149994,175.5,179.050003,52542.0,172.018845,0.002796495934057397
2016-04-07,2016-04-07,178.0,179.100006,176.0,176.75,402050.0,169.809158,-0.012928828302343652
2016-04-08,2016-04-08,178.350006,179.300003,176.199997,178.75,93609.0,171.730621,0.011251885667943995
2016-04-11,2016-04-11,179.0,179.800003,176.199997,176.850006,39472.0,169.90524299999996,-0.010686204600085958
2016-04-12,2016-04-12,177.899994,178.800003,176.0,176.5,61358.0,169.56897,-0.001981140817826521
2016-04-13,2016-04-13,177.300003,184.850006,177.300003,183.949997,374008.0,176.72641000000004,0.04134308380991847
2016-04-18,2016-04-18,186.399994,189.350006,184.550003,186.350006,509229.0,179.032181,0.012962741281935308
2016-04-20,2016-04-20,187.050003,189.899994,184.25,188.399994,253676.0,181.001663,0.01094064726413002
2016-04-21,2016-04-21,188.0,195.5,188.0,193.949997,189066.0,186.33371,0.029032986882929986
2016-04-22,2016-04-22,192.0,198.850006,190.5,195.899994,102542.0,188.207138,0.010003948216639635
2016-04-25,2016-04-25,196.25,197.800003,194.550003,195.050003,81013.0,187.390533,-0.004348303249618546
2016-04-26,2016-04-26,195.149994,200.5,193.5,199.100006,114284.0,191.281479,0.02055120432175617
2016-04-27,2016-04-27,198.5,211.949997,192.600006,209.0,337825.0,200.792725,0.04852710184093922
2016-04-28,2016-04-28,210.399994,213.449997,207.199997,209.25,238037.0,201.032898,0.0011954092265566985
2016-04-29,2016-04-29,209.0,211.449997,199.0,203.100006,205485.0,195.124405,-0.029831236804532143
2016-05-02,2016-05-02,197.5,203.699997,197.5,199.75,73023.0,191.90596,-0.016631869129596133
2016-05-03,2016-05-03,199.75,201.100006,195.0,196.100006,43601.0,188.399292,-0.018441856200578144
2016-05-04,2016-05-04,197.399994,197.399994,193.5,194.0,189120.0,186.38176,-0.010766560787202728
2016-05-05,2016-05-05,194.199997,194.300003,189.100006,190.399994,109726.0,182.923126,-0.0187310553043778
2016-05-06,2016-05-06,190.699997,195.800003,188.550003,191.850006,544732.0,184.316193,0.007586734915510541
2016-05-09,2016-05-09,193.100006,219.600006,193.100006,215.0,2293469.0,206.557098,0.11392415481561625
2016-05-10,2016-05-10,212.199997,212.199997,205.350006,206.850006,205825.0,198.727158,-0.038644059185172885
2016-05-11,2016-05-11,203.0,206.050003,200.399994,203.800003,190845.0,195.796921,-0.014854813884850769
2016-05-12,2016-05-12,204.899994,207.399994,202.0,203.449997,131204.0,195.460663,-0.00171885783964143
2016-05-13,2016-05-13,204.949997,217.800003,204.0,211.199997,1230908.0,202.906326,0.03738527736260622
2016-05-16,2016-05-16,213.600006,225.0,212.5,220.550003,1389224.0,211.88916,0.04331888349406743
2016-05-17,2016-05-17,220.75,226.850006,220.75,223.100006,509858.0,214.339035,0.01149572932196552
2016-05-18,2016-05-18,224.850006,224.850006,216.5,217.100006,339482.0,208.574646,-0.027262045526452283
2016-05-19,2016-05-19,219.0,224.600006,215.550003,218.800003,353763.0,210.207886,0.00779998283444172
2016-05-20,2016-05-20,219.0,222.899994,213.050003,213.850006,133566.0,205.452271,-0.02288322533722553
2016-05-23,2016-05-23,215.300003,221.75,212.949997,217.149994,171459.0,208.622665,0.015313440535924984
2016-05-24,2016-05-24,217.149994,223.0,213.100006,215.600006,129950.0,207.133545,-0.007163459412248051
2016-05-25,2016-05-25,218.0,218.699997,206.5,209.800003,173408.0,201.56131,-0.02727012707968424
2016-05-26,2016-05-26,209.800003,220.5,209.800003,217.100006,246592.0,208.574646,0.03420338845879112
2016-05-27,2016-05-27,216.899994,222.0,210.350006,214.649994,384832.0,206.22084,-0.011349358154228995
2016-05-30,2016-05-30,225.0,238.5,225.0,233.949997,1620825.0,224.762939,0.08609860892738475
2016-05-31,2016-05-31,235.199997,236.25,230.5,232.399994,373226.0,223.273819,-0.006647336213952747
2016-06-01,2016-06-01,233.5,247.0,232.699997,244.399994,1384692.0,234.802582,0.05034617837163502
2016-06-02,2016-06-02,246.0,246.0,240.25,242.149994,441445.0,232.64093,-0.00924889255631278
2016-06-03,2016-06-03,242.149994,273.600006,241.899994,251.149994,3475246.0,241.287506,0.036493001490582884
2016-06-06,2016-06-06,253.0,276.450012,246.350006,271.350006,1922900.0,260.694275,0.0773591671703322
2016-06-07,2016-06-07,268.799988,288.899994,261.299988,273.100006,2700502.0,262.37554900000003,0.00642850997264599
2016-06-08,2016-06-08,271.799988,279.899994,270.049988,273.350006,1241477.0,262.615723,0.0009149638463146204
2016-06-09,2016-06-09,275.850006,275.850006,253.449997,255.550003,1041304.0,245.51474,-0.06733484824448688
2016-06-10,2016-06-10,255.550003,263.899994,251.25,255.800003,798461.0,245.754913,0.0009777645236894728
2016-06-13,2016-06-13,250.899994,264.0,249.899994,260.350006,824157.0,250.126236,0.01763098373183425
2016-06-14,2016-06-14,264.0,270.0,262.75,268.299988,795749.0,257.764038,0.030078850620602005
2016-06-15,2016-06-15,268.299988,277.5,262.899994,269.0,942714.0,258.436554,0.0026056397102927065
2016-06-16,2016-06-16,271.899994,274.850006,263.0,266.799988,499879.0,256.322937,-0.008212102604137073
2016-06-17,2016-06-17,270.0,270.399994,263.75,265.799988,457895.0,255.362228,-0.0037550829869559274
2016-06-20,2016-06-20,265.0,265.0,256.649994,259.950012,452116.0,249.741959,-0.022254818346567614
2016-06-21,2016-06-21,262.299988,269.899994,259.600006,268.100006,452622.0,257.57189900000003,0.030870679732622364
2016-06-22,2016-06-22,269.950012,273.799988,264.0,267.549988,318941.0,257.043488,-0.002053615958853783
2016-06-23,2016-06-23,267.0,272.899994,264.350006,269.700012,369330.0,259.10907000000003,0.00800380815671975
2016-06-24,2016-06-24,261.100006,287.549988,250.0,282.149994,1110254.0,271.07016,0.04512858761697736
2016-06-27,2016-06-27,277.200012,287.799988,277.200012,280.350006,651377.0,269.340881,-0.006399887386438152
2016-06-28,2016-06-28,284.350006,287.200012,277.0,279.200012,373557.0,268.236053,-0.004110405360305158
2016-06-29,2016-06-29,281.149994,292.799988,281.149994,287.799988,789253.0,276.49826,0.030337140380149563
2016-06-30,2016-06-30,290.5,296.0,287.200012,293.049988,740974.0,281.542145,0.018077624186592974
2016-07-01,2016-07-01,295.899994,298.850006,285.25,287.399994,1266267.0,276.113983,-0.01946838983396137
2016-07-04,2016-07-04,293.0,298.25,286.0,287.850006,1880447.0,276.546326,0.0015645888845456926
2016-07-05,2016-07-05,290.5,290.75,285.200012,287.100006,376363.0,275.825775,-0.0026089348372240195
2016-07-07,2016-07-07,287.5,289.799988,275.25,278.25,750466.0,267.32330299999995,-0.031310617850594184
2016-07-08,2016-07-08,279.600006,283.75,278.25,279.299988,699420.0,268.332092,0.0037665641084077
2016-07-11,2016-07-11,281.850006,286.399994,280.049988,282.450012,733046.0,271.358398,0.011215086336616942
2016-07-12,2016-07-12,282.5,285.5,276.600006,281.299988,570807.0,270.25354,-0.004079893573463167
2016-07-13,2016-07-13,282.0,282.100006,271.25,272.350006,406828.0,261.65499900000003,-0.03233371710472355
2016-07-14,2016-07-14,272.0,278.0,266.5,275.100006,481115.0,264.29702799999995,0.010046738438214577
2016-07-15,2016-07-15,277.850006,277.850006,272.149994,275.200012,210733.0,264.393127,0.00036353618522877435
2016-07-18,2016-07-18,274.600006,281.0,274.600006,278.399994,639170.0,267.467407,0.011560602987276349
2016-07-19,2016-07-19,277.5,279.950012,272.049988,275.850006,327646.0,265.017578,-0.009201560060128068
2016-07-20,2016-07-20,277.899994,281.450012,275.899994,278.299988,405662.0,267.371338,0.008842315327275863
2016-07-21,2016-07-21,278.200012,283.5,274.149994,275.350006,675246.0,264.537201,-0.010656583277697251
2016-07-22,2016-07-22,275.5,282.799988,267.350006,277.549988,375013.0,266.65078700000004,0.007958000565323253
2016-07-25,2016-07-25,277.25,280.5,275.0,279.100006,392683.0,268.139954,0.0055691721445061395
2016-07-26,2016-07-26,279.0,302.399994,278.450012,285.899994,2251385.0,274.672913,0.02407192186640561
2016-07-27,2016-07-27,287.350006,313.5,287.049988,308.799988,1615063.0,296.673645,0.07705171376570519
2016-07-28,2016-07-28,313.0,323.0,310.0,319.100006,1841800.0,306.569183,0.03281075306485892
2016-07-29,2016-07-29,329.100006,340.0,326.350006,331.75,2801296.0,318.722412,0.038877092820485785
2016-08-01,2016-08-01,332.100006,398.100006,332.100006,355.450012,6637764.0,341.49173,0.06900291988786478
2016-08-02,2016-08-02,362.0,390.0,358.350006,362.350006,5032368.0,348.120789,0.01922605235203889
2016-08-03,2016-08-03,367.899994,374.399994,344.25,347.950012,1820593.0,334.286255,-0.04055183756209235
2016-08-04,2016-08-04,355.049988,366.700012,345.5,360.149994,1250266.0,346.007172,0.03446182635010153
2016-08-05,2016-08-05,364.299988,368.0,344.0,352.649994,2831915.0,338.801666,-0.02104462304541421
2016-08-08,2016-08-08,346.100006,406.799988,342.0,399.799988,5461511.0,384.100128,0.12548838847717292
2016-08-09,2016-08-09,402.0,402.5,376.5,379.75,2173829.0,364.837463,-0.051451321043716185
2016-08-10,2016-08-10,383.399994,402.0,382.049988,391.450012,3288202.0,376.078064,0.03034479130710288
2016-08-11,2016-08-11,388.799988,388.799988,363.5,368.350006,1156538.0,353.8851620000001,-0.06082427948733837
2016-08-12,2016-08-12,370.0,377.950012,358.600006,369.049988,961017.0,354.557648,0.0018984911484531965
2016-08-16,2016-08-16,370.0,372.0,360.25,365.5,810487.0,351.147064,-0.009665829052025288
2016-08-17,2016-08-17,365.549988,367.350006,357.100006,358.350006,502318.0,344.277863,-0.01975604886578619
2016-08-18,2016-08-18,361.700012,363.0,350.100006,359.350006,886530.0,345.238586,0.0027866590364844512
2016-08-19,2016-08-19,361.5,361.5,347.0,349.899994,813453.0,336.159668,-0.026649482170266303
2016-08-22,2016-08-22,352.200012,353.0,338.25,342.200012,851607.0,328.762054,-0.022252000491779
2016-08-23,2016-08-23,343.549988,344.799988,333.149994,334.350006,748644.0,321.220306,-0.02320704972704224
2016-08-24,2016-08-24,334.5,341.25,333.0,336.600006,787271.0,323.381958,0.00670695783711306
2016-08-25,2016-08-25,338.0,338.600006,323.5,325.799988,990183.0,313.006073,-0.032611564181716624
2016-08-26,2016-08-26,328.950012,342.5,326.0,335.549988,2293655.0,322.373199,0.029487284616569912
2016-08-29,2016-08-29,334.0,340.75,331.200012,339.450012,1152717.0,326.1200560000001,0.011555705986221021
2016-08-30,2016-08-30,341.75,356.399994,340.899994,354.200012,1182006.0,340.290833,0.042535059637511814
2016-08-31,2016-08-31,357.75,383.299988,357.200012,375.75,2225380.0,360.994537,0.05906218210624825
2016-09-01,2016-09-01,376.799988,376.799988,359.25,363.399994,777742.0,349.129547,-0.033419777085315516
2016-09-02,2016-09-02,361.0,366.149994,358.350006,360.049988,560280.0,345.9110720000001,-0.00926132348700559
2016-09-06,2016-09-06,362.600006,367.25,356.299988,358.200012,700729.0,344.133759,-0.005151308582809655
2016-09-07,2016-09-07,360.0,370.899994,359.350006,368.200012,1165248.0,353.741058,0.02753475480018697
2016-09-08,2016-09-08,371.0,379.799988,366.299988,374.75,1111549.0,360.033813,0.017632781140035192
2016-09-09,2016-09-09,377.0,377.200012,363.399994,366.399994,644622.0,352.011719,-0.02253348438193292
2016-09-12,2016-09-12,358.0,358.5,346.600006,349.0,425190.0,335.295013,-0.04865368754380928
2016-09-14,2016-09-14,349.0,349.0,330.200012,335.799988,1077557.0,322.613373,-0.03855616146904328
2016-09-15,2016-09-15,335.0,351.5,335.0,344.850006,569726.0,331.3079830000001,0.026593786356364117
2016-09-16,2016-09-16,350.0,354.899994,338.5,342.799988,826818.0,329.3384700000001,-0.005962398876942388
2016-09-19,2016-09-19,343.100006,352.0,343.100006,349.5,600986.0,335.775391,0.019356451140600583
2016-09-20,2016-09-20,350.0,357.799988,349.950012,354.100006,380026.0,340.194763,0.01307582869260848
2016-09-21,2016-09-21,359.950012,368.0,356.299988,363.350006,838152.0,349.0815120000001,0.025787167713761328
2016-09-22,2016-09-22,366.200012,388.899994,365.0,385.399994,1224821.0,370.265625,0.05891519980177051
2016-09-23,2016-09-23,386.0,387.0,369.0,375.0,1433927.0,360.274017,-0.02735575322346051
2016-09-26,2016-09-26,372.25,372.25,363.850006,368.200012,408277.0,353.741058,-0.018299729349951832
2016-09-27,2016-09-27,374.0,379.850006,370.100006,373.299988,760818.0,358.6407779999999,0.013756098251654691
2016-09-28,2016-09-28,374.0,376.649994,362.0,364.299988,415555.0,349.994171,-0.024404769092037704
2016-09-29,2016-09-29,366.350006,369.850006,337.149994,341.850006,700802.0,328.4257810000001,-0.06360562069002729
2016-09-30,2016-09-30,334.149994,356.450012,334.149994,348.799988,535178.0,335.102875,0.020126694865926
2016-10-03,2016-10-03,354.700012,356.0,348.0,351.100006,914692.0,337.312561,0.006572406985092982
2016-10-04,2016-10-04,352.0,354.0,345.100006,349.549988,355676.0,335.823425,-0.00442448022465225
2016-10-05,2016-10-05,350.0,352.75,344.200012,345.700012,291600.0,332.124634,-0.011075198910761586
2016-10-06,2016-10-06,348.0,348.0,339.0,341.25,274981.0,327.849365,-0.012956052238256357
2016-10-07,2016-10-07,344.700012,344.700012,336.350006,338.850006,192175.0,325.543579,-0.007057913902793978
2016-10-10,2016-10-10,339.399994,346.450012,334.149994,343.700012,371824.0,330.203186,0.014211844193649625
2016-10-13,2016-10-13,344.0,351.25,337.600006,343.0,874215.0,329.530609,-0.002038935213274584
2016-10-14,2016-10-14,345.799988,352.0,344.0,350.100006,675983.0,336.351837,0.020488501105503158
2016-10-17,2016-10-17,356.899994,357.0,345.600006,347.299988,309914.0,333.661743,-0.008030011734986964
2016-10-18,2016-10-18,351.0,354.350006,348.450012,351.5,751137.0,337.696838,0.012020829712962922
2016-10-19,2016-10-19,354.950012,354.950012,342.649994,344.600006,347117.0,331.06781,-0.01982534556381488
