Date,Date.1,SUNDARMFIN.NS.Open,SUNDARMFIN.NS.High,SUNDARMFIN.NS.Low,SUNDARMFIN.NS.Close,SUNDARMFIN.NS.Volume,SUNDARMFIN.NS.Adjusted,log_returns
2016-02-23,2016-02-23,939.851013,979.896973,930.044006,970.211975,24035.0,952.679382,0.0387738896656824
2016-02-24,2016-02-24,948.145996,975.278992,941.117981,964.778015,17496.0,947.343628,-0.00561652990353867
2016-02-25,2016-02-25,976.627991,980.713989,964.369019,972.786987,27005.0,955.207947,0.00826717540238242
2016-02-26,2016-02-26,972.541992,984.801025,956.195984,964.245972,26608.0,946.821228,-0.00881876415305527
2016-02-29,2016-02-29,956.195984,1024.810059,925.958008,993.544983,57286.0,975.59082,0.029932958529107268
2016-03-01,2016-03-01,995.424988,1017.48999,986.476013,1012.630005,20222.0,994.330933,0.0190268251275878
2016-03-02,2016-03-02,1012.590027,1033.75,989.744995,993.585999,8297.0,975.631042,-0.018985597627231062
2016-03-03,2016-03-03,997.059998,1025.660034,988.642029,1019.330017,16640.0,1000.909851,0.025580232114855942
2016-03-04,2016-03-04,1005.22998,1028.930054,1005.22998,1014.179993,17734.0,995.852905,-0.00506515538359853
2016-03-08,2016-03-08,1021.580017,1028.439941,997.059998,1003.640015,12093.0,985.503357,-0.010447027955345687
2016-03-09,2016-03-09,1004.909973,1009.280029,976.301025,981.041016,10288.0,963.312805,-0.022774350456934656
2016-03-10,2016-03-10,980.877991,1009.320007,980.755005,988.682983,16448.0,970.81665,0.007759441986101123
2016-03-11,2016-03-11,986.679993,1021.580017,972.541992,990.684998,24204.0,972.782471,0.00202286742065727
2016-03-14,2016-03-14,1020.76001,1020.76001,992.973022,1013.159973,66647.0,994.851257,0.02243274360202907
2016-03-15,2016-03-15,1006.090027,1014.919983,998.325989,1002.900024,11810.0,984.776794,-0.010178225114382931
2016-03-16,2016-03-16,998.69397,1012.51001,998.69397,1001.76001,43271.0,983.657349,-0.0011373965694136956
2016-03-17,2016-03-17,1004.409973,1070.609985,997.468018,1056.349976,38650.0,1042.987183,0.05856655248693965
2016-03-18,2016-03-18,1038.329956,1056.719971,1006.169983,1031.709961,126929.0,1018.658875,-0.023601953633049174
2016-03-21,2016-03-21,1032.199951,1042.73999,1013.400024,1038.0,33788.0,1024.869263,0.0060781224432364675
2016-03-22,2016-03-22,1042.01001,1066.530029,1033.839966,1041.76001,68824.0,1028.5817869999996,0.0036158914477182336
2016-03-23,2016-03-23,1041.109985,1054.22998,1033.839966,1050.339966,45607.0,1037.053223,0.008202304331498489
2016-03-28,2016-03-28,1050.180054,1052.630005,1033.839966,1038.900024,23530.0,1025.758057,-0.0109513448921863
2016-03-29,2016-03-29,1037.920044,1052.839966,1033.839966,1037.880005,36486.0,1024.750854,-0.000982393273787352
2016-03-30,2016-03-30,1037.109985,1068.97998,1037.109985,1062.199951,79271.0,1048.763306,0.02316215242793884
2016-03-31,2016-03-31,1070.569946,1083.810059,1054.150024,1062.930054,156788.0,1049.484009,0.0006869571791554563
2016-04-01,2016-04-01,1063.26001,1078.790039,1015.570007,1038.089966,23213.0,1024.95813,-0.02364686040750108
2016-04-04,2016-04-04,1053.449951,1053.48999,1029.75,1048.790039,59809.0,1035.522949,0.010254800872837144
2016-04-05,2016-04-05,1050.180054,1061.619995,1023.460022,1035.060059,208860.0,1021.966675,-0.013177680230608502
2016-04-06,2016-04-06,1041.849976,1066.359985,1032.72998,1047.77002,26601.0,1034.5158689999996,0.01220467424569982
2016-04-07,2016-04-07,1047.689941,1055.900024,1033.920044,1038.97998,4439.0,1025.836914,-0.008424776965675562
2016-04-08,2016-04-08,1038.939941,1046.099976,1012.380005,1023.580017,25491.0,1010.631836,-0.014933065440337678
2016-04-11,2016-04-11,1025.660034,1039.430054,992.932007,1010.179993,20749.0,997.401306,-0.013177791923985716
2016-04-12,2016-04-12,1025.339966,1025.339966,1005.22998,1008.909973,5214.0,996.1474,-0.001257963912877358
2016-04-13,2016-04-13,1017.530029,1050.02002,1017.48999,1037.430054,48847.0,1024.306641,0.02787597627084626
2016-04-18,2016-04-18,1057.540039,1057.540039,1036.290039,1043.400024,190677.0,1030.201172,0.0057381599004289185
2016-04-20,2016-04-20,1046.099976,1064.72998,1042.829956,1055.939941,30970.0,1042.582275,0.011946496648164384
2016-04-21,2016-04-21,1067.300049,1076.660034,1046.099976,1062.890015,35501.0,1049.44458,0.006560460346076269
2016-04-22,2016-04-22,1052.670044,1069.390015,1049.359985,1060.439941,17078.0,1047.025391,-0.002307869997886236
2016-04-25,2016-04-25,1060.439941,1070.609985,1046.5,1062.359985,94038.0,1048.921265,0.0018090866116651227
2016-04-26,2016-04-26,1069.709961,1082.459961,1050.180054,1067.140015,17951.0,1053.6408689999996,0.004489391158055689
2016-04-27,2016-04-27,1074.699951,1074.699951,1043.22998,1049.23999,8716.0,1035.967163,-0.016916213168934213
2016-04-28,2016-04-28,1058.22998,1058.22998,1030.609985,1034.819946,11892.0,1021.729553,-0.013838615871561544
2016-04-29,2016-04-29,1042.01001,1050.959961,1031.380005,1045.400024,9436.0,1032.175659,0.010172033266762526
2016-05-02,2016-05-02,1029.75,1061.209961,1029.75,1047.810059,276736.0,1034.555298,0.0023028058330716306
2016-05-03,2016-05-03,1047.810059,1070.780029,1042.25,1065.709961,37000.0,1052.228882,0.016938988474711536
2016-05-04,2016-05-04,1076.329956,1082.869995,1050.630005,1080.219971,46230.0,1066.555298,0.01352344846966158
2016-05-05,2016-05-05,1133.540039,1133.540039,1048.140015,1066.689941,73008.0,1053.196411,-0.012604366637289031
2016-05-06,2016-05-06,1060.810059,1094.680054,1049.77002,1078.339966,32058.0,1064.698975,0.010862365701084007
2016-05-09,2016-05-09,1078.380005,1118.589966,1051.040039,1100.969971,51118.0,1087.0428470000004,0.020768918400051458
2016-05-10,2016-05-10,1103.26001,1111.47998,1083.119995,1103.880005,44262.0,1089.915894,0.002639506770552913
2016-05-11,2016-05-11,1103.300049,1126.189941,1103.300049,1123.609985,54749.0,1109.396484,0.01771562755721945
2016-05-12,2016-05-12,1127.819946,1139.670044,1123.689941,1132.359985,27652.0,1118.035767,0.007757206817804452
2016-05-13,2016-05-13,1139.219971,1144.170044,1117.199951,1124.22998,17192.0,1110.008545,-0.007205652678276664
2016-05-16,2016-05-16,1095.130005,1127.819946,1095.130005,1104.650024,15214.0,1090.67627,-0.0175697784469584
2016-05-17,2016-05-17,1119.650024,1127.819946,1088.589966,1094.599976,19686.0,1080.753296,-0.009139640750917444
2016-05-18,2016-05-18,1102.48999,1123.650024,1089.079956,1101.180054,34540.0,1087.250122,0.0059933904103735
2016-05-19,2016-05-19,1090.22998,1107.390015,1090.22998,1097.26001,10622.0,1083.379639,-0.003566234252949663
2016-05-20,2016-05-20,1095.130005,1102.48999,1062.52002,1087.609985,80860.0,1073.851685,-0.008833559804968694
2016-05-23,2016-05-23,1086.959961,1100.849976,1070.939941,1074.579956,12576.0,1060.986572,-0.012052687080551294
2016-05-24,2016-05-24,1066.530029,1087.780029,1063.579956,1074.900024,13080.0,1061.30249,0.0002977143952636041
2016-05-25,2016-05-25,1083.079956,1099.219971,1078.73999,1095.660034,15980.0,1081.800049,0.01912944778796533
2016-05-26,2016-05-26,1095.660034,1119.359985,1095.660034,1111.27002,24439.0,1097.212402,0.01414641758489754
2016-05-27,2016-05-27,1127.819946,1149.890015,1103.300049,1142.290039,49933.0,1127.8400880000004,0.027531593733712608
2016-05-30,2016-05-30,1141.709961,1196.469971,1115.599976,1161.25,169054.0,1146.560303,0.016462042334508986
2016-05-31,2016-05-31,1145.800049,1162.150024,1128.030029,1135.5,179707.0,1121.136108,-0.022423866091233258
2016-06-01,2016-06-01,1152.339966,1162.560059,1131.089966,1146.949951,71216.0,1132.4411619999996,0.010033069629553635
2016-06-02,2016-06-02,1160.51001,1212.819946,1138.449951,1194.880005,110157.0,1179.764771,0.04093944905372116
2016-06-03,2016-06-03,1185.030029,1201.380005,1161.040039,1170.810059,30481.0,1155.999512,-0.02034972389045997
2016-06-06,2016-06-06,1188.869995,1204.560059,1165.5,1201.130005,161849.0,1185.935791,0.025566811882088203
2016-06-07,2016-06-07,1205.459961,1220.089966,1179.02002,1200.640015,42425.0,1185.452026,-0.0004080015957264038
2016-06-08,2016-06-08,1185.069946,1201.380005,1172.810059,1177.390015,17647.0,1162.496216,-0.019554554970816262
2016-06-09,2016-06-09,1199.73999,1199.73999,1164.47998,1183.349976,17253.0,1168.380615,0.005049096908797957
2016-06-10,2016-06-10,1184.98999,1193.199951,1182.579956,1185.77002,13699.0,1170.770142,0.0020430729605918074
2016-06-13,2016-06-13,1161.780029,1185.030029,1161.780029,1175.430054,19947.0,1160.560913,-0.008758339352318067
2016-06-14,2016-06-14,1168.599976,1234.069946,1154.670044,1210.689941,53784.0,1195.374878,0.02955640769015666
2016-06-15,2016-06-15,1210.689941,1220.98999,1191.569946,1206.47998,99315.0,1191.21814,-0.003483411014660653
2016-06-16,2016-06-16,1206.23999,1225.890015,1189.079956,1201.25,15171.0,1186.054321,-0.004344329231245503
2016-06-17,2016-06-17,1194.839966,1223.280029,1193.23999,1196.099976,14678.0,1180.96936,-0.004296508618121031
2016-06-20,2016-06-20,1196.099976,1205.459961,1185.030029,1192.430054,6926.0,1177.345947,-0.0030728849873931092
2016-06-21,2016-06-21,1187.77002,1194.76001,1177.670044,1186.26001,45470.0,1171.253906,-0.0051878183125744215
2016-06-22,2016-06-22,1189.160034,1197.290039,1181.22998,1189.47998,46877.0,1174.433105,0.002710677879666612
2016-06-23,2016-06-23,1189.439941,1207.670044,1181.22998,1199.819946,14484.0,1184.642212,0.008655230851911888
2016-06-24,2016-06-24,1180.939941,1204.400024,1146.619995,1198.390015,19225.0,1183.230469,-0.00119241475996823
2016-06-27,2016-06-27,1199.579956,1204.47998,1180.130005,1185.22998,6101.0,1170.236816,-0.011042248269386157
2016-06-28,2016-06-28,1185.069946,1213.099976,1185.030029,1197.449951,87174.0,1182.3022460000002,0.010257458406405462
2016-06-29,2016-06-29,1222.619995,1246.319946,1193.199951,1225.930054,37108.0,1210.4221189999996,0.023505563877119332
2016-06-30,2016-06-30,1225.890015,1250.329956,1207.099976,1245.430054,222527.0,1229.675415,0.015781086865970018
2016-07-01,2016-07-01,1245.51001,1257.680054,1234.959961,1247.469971,11275.0,1231.689697,0.0016367197534767894
2016-07-04,2016-07-04,1234.469971,1257.680054,1213.630005,1220.869995,17412.0,1205.426147,-0.02155381068252371
2016-07-05,2016-07-05,1221.640015,1233.040039,1206.280029,1217.880005,7750.0,1203.459717,-0.0016326472467520505
2016-07-07,2016-07-07,1217.880005,1242.23999,1212.859985,1221.719971,10500.0,1207.2540279999996,0.003147876135074945
2016-07-08,2016-07-08,1214.699951,1224.26001,1201.380005,1203.829956,13123.0,1189.575928,-0.01475150168870609
2016-07-11,2016-07-11,1205.459961,1232.430054,1205.459961,1222.949951,19470.0,1208.469482,0.015757787463988926
2016-07-12,2016-07-12,1225.890015,1261.77002,1217.719971,1256.790039,39952.0,1241.908936,0.027294992322500992
2016-07-13,2016-07-13,1235.819946,1287.189941,1235.819946,1259.069946,20271.0,1244.161865,0.0018124420397223067
2016-07-14,2016-07-14,1245.51001,1258.579956,1227.72998,1240.969971,27783.0,1226.276123,-0.01448006758148068
2016-07-15,2016-07-15,1239.380005,1242.849976,1227.72998,1233.040039,24123.0,1218.440186,-0.006410530175535278
2016-07-18,2016-07-18,1232.430054,1238.069946,1225.890015,1230.589966,2555.0,1216.019043,-0.001989060871837367
2016-07-19,2016-07-19,1231.209961,1231.209961,1197.780029,1212.900024,15184.0,1198.538696,-0.014479382386658912
2016-07-20,2016-07-20,1235.540039,1235.540039,1195.329956,1225.930054,248842.0,1211.414429,0.010685565109290527
2016-07-21,2016-07-21,1237.290039,1246.319946,1225.930054,1232.550049,8723.0,1217.955933,0.005385362324417997
2016-07-22,2016-07-22,1235.540039,1254.949951,1211.920044,1239.380005,8998.0,1224.705078,0.005526073527811981
2016-07-25,2016-07-25,1257.680054,1257.680054,1206.810059,1245.829956,24932.0,1231.078613,0.005190643893773661
2016-07-26,2016-07-26,1250.410034,1255.640015,1220.98999,1231.040039,9028.0,1216.463867,-0.01194252587650535
2016-07-27,2016-07-27,1242.23999,1258.579956,1219.349976,1254.290039,23299.0,1239.438599,0.01871035398074561
2016-07-28,2016-07-28,1266.76001,1266.76001,1238.189941,1253.47998,59982.0,1238.638184,-0.0006459969548373579
2016-07-29,2016-07-29,1265.119995,1285.719971,1198.109985,1219.189941,86953.0,1204.7540279999996,-0.02773711743626972
2016-08-01,2016-08-01,1211.670044,1229.72998,1197.369995,1204.400024,237657.0,1190.13916,-0.01220517850214087
2016-08-02,2016-08-02,1201.380005,1215.839966,1189.119995,1194.099976,9548.0,1179.961182,-0.008588700136523464
2016-08-03,2016-08-03,1194.02002,1217.640015,1189.119995,1206.77002,13048.0,1192.481201,0.010554637969214298
2016-08-04,2016-08-04,1213.630005,1216.859985,1200.189941,1211.589966,17330.0,1197.244019,0.003986085317639443
2016-08-05,2016-08-05,1211.26001,1235.949951,1206.280029,1226.459961,24730.0,1211.937988,0.012198456708494732
2016-08-08,2016-08-08,1225.890015,1233.040039,1210.77002,1223.849976,4771.0,1209.358887,-0.0021303475852478826
2016-08-09,2016-08-09,1221.77002,1229.160034,1209.550049,1221.719971,5977.0,1207.2540279999996,-0.001741991461857495
2016-08-10,2016-08-10,1219.76001,1229.97998,1198.109985,1202.890015,7944.0,1188.647217,-0.015532514226710425
2016-08-11,2016-08-11,1202.189941,1208.400024,1189.160034,1201.380005,11799.0,1187.154907,-0.0012562579864594525
2016-08-12,2016-08-12,1182.579956,1216.329956,1168.680054,1185.560059,14786.0,1171.522339,-0.013255562562141776
2016-08-16,2016-08-16,1185.560059,1208.689941,1184.869995,1201.170044,35101.0,1186.94751,0.013080846426020363
2016-08-17,2016-08-17,1200.560059,1212.819946,1186.300049,1200.109985,40316.0,1185.899902,-0.0008829965743011314
2016-08-18,2016-08-18,1203.130005,1208.650024,1193.199951,1199.0,3044.0,1184.803223,-0.000925193092853327
2016-08-19,2016-08-19,1199.0,1212.369995,1180.699951,1185.189941,10119.0,1171.156738,-0.011584778898477309
2016-08-22,2016-08-22,1187.47998,1200.560059,1166.680054,1193.650024,8628.0,1179.516602,0.007112769862616553
2016-08-23,2016-08-23,1193.199951,1221.810059,1170.359985,1179.920044,24970.0,1165.9490970000004,-0.011569264336083409
2016-08-24,2016-08-24,1182.540039,1201.290039,1171.050049,1192.550049,7009.0,1178.4296880000004,0.01064734844546944
2016-08-25,2016-08-25,1185.969971,1200.930054,1171.589966,1176.780029,38532.0,1162.846313,-0.013312061560816879
2016-08-26,2016-08-26,1185.560059,1189.030029,1162.390015,1173.420044,10423.0,1159.526001,-0.002859415987948921
2016-08-29,2016-08-29,1172.72998,1185.030029,1163.089966,1167.579956,9882.0,1153.755249,-0.004989245445820245
2016-08-30,2016-08-30,1161.859985,1182.5,1160.51001,1178.369995,54388.0,1164.417358,0.00919878368955196
2016-08-31,2016-08-31,1185.030029,1225.890015,1180.939941,1188.910034,34713.0,1174.832642,0.008904865084660152
2016-09-01,2016-09-01,1182.329956,1198.680054,1175.75,1184.829956,29703.0,1170.8009029999996,-0.0034376580084423125
2016-09-02,2016-09-02,1184.829956,1198.839966,1177.670044,1179.430054,27378.0,1165.464966,-0.00456792726297639
2016-09-06,2016-09-06,1195.650024,1196.469971,1180.130005,1190.869995,200756.0,1176.769409,0.009652775056004259
2016-09-07,2016-09-07,1190.75,1209.869995,1169.089966,1172.650024,50853.0,1158.765259,-0.015417888584069672
2016-09-08,2016-09-08,1163.780029,1191.079956,1146.209961,1177.060059,118809.0,1163.123047,0.00375366300394564
2016-09-09,2016-09-09,1176.859985,1195.609985,1161.819946,1168.72998,6956.0,1154.891602,-0.0071021808284914565
2016-09-12,2016-09-12,1160.51001,1168.680054,1149.640015,1157.97998,9841.0,1144.268921,-0.009240552350227915
2016-09-14,2016-09-14,1169.579956,1175.959961,1150.699951,1158.349976,6804.0,1144.6345210000004,0.00031945428225643724
2016-09-15,2016-09-15,1160.469971,1163.939941,1146.290039,1148.01001,16654.0,1134.416992,-0.008966534892260292
2016-09-16,2016-09-16,1164.150024,1164.150024,1146.619995,1148.089966,29270.0,1134.4959720000004,6.961924171200451e-05
2016-09-19,2016-09-19,1163.780029,1163.780029,1146.050049,1152.459961,13718.0,1138.814209,0.0037990787441577467
2016-09-20,2016-09-20,1152.380005,1160.51001,1144.170044,1145.52002,14523.0,1131.956421,-0.006040071822729587
2016-09-21,2016-09-21,1148.329956,1155.040039,1138.449951,1144.040039,62809.0,1130.494019,-0.0012927595476233122
2016-09-22,2016-09-22,1160.51001,1160.51001,1122.430054,1126.680054,33186.0,1113.3396,-0.015290575095329828
2016-09-23,2016-09-23,1126.680054,1130.439941,1116.420044,1120.790039,18589.0,1107.5192869999996,-0.005241509363236752
2016-09-26,2016-09-26,1120.469971,1120.469971,1099.219971,1102.72998,100095.0,1089.673096,-0.01624489835206511
2016-09-27,2016-09-27,1103.300049,1127.819946,1076.329956,1105.670044,59340.0,1092.578247,0.0026625280589698264
2016-09-28,2016-09-28,1096.47998,1119.650024,1096.150024,1106.609985,18958.0,1093.50708,0.0008497683456551998
2016-09-29,2016-09-29,1108.619995,1123.73999,1083.890015,1094.930054,18405.0,1081.965454,-0.010610783733188356
2016-09-30,2016-09-30,1094.930054,1094.930054,1075.599976,1086.630005,47726.0,1073.763672,-0.007609324822757556
2016-10-03,2016-10-03,1091.040039,1110.900024,1082.869995,1106.449951,25109.0,1093.348877,0.01807542321462741
2016-10-04,2016-10-04,1107.390015,1126.150024,1100.030029,1103.880005,27724.0,1090.80957,-0.0023252050670290463
2016-10-05,2016-10-05,1122.920044,1122.920044,1096.640015,1102.650024,18060.0,1089.594116,-0.0011148890764616226
2016-10-06,2016-10-06,1102.650024,1112.290039,1097.579956,1109.680054,353152.0,1096.5407710000004,0.006355214787390651
2016-10-07,2016-10-07,1115.52002,1119.650024,1111.47998,1114.619995,17079.0,1101.422363,0.0044419307593841495
2016-10-10,2016-10-10,1092.680054,1120.630005,1092.680054,1115.439941,40730.0,1102.232422,0.0007351959499288796
2016-10-13,2016-10-13,1095.949951,1117.52002,1095.949951,1105.550049,7986.0,1092.459839,-0.008905711077203726
2016-10-14,2016-10-14,1113.439941,1123.650024,1103.75,1111.640015,17727.0,1098.477661,0.005493390051955593
2016-10-17,2016-10-17,1103.339966,1115.560059,1099.219971,1099.380005,8821.0,1086.362671,-0.011090159763634588
2016-10-18,2016-10-18,1099.380005,1115.810059,1099.219971,1108.619995,8434.0,1095.493408,0.008369745732093037
2016-10-19,2016-10-19,1108.25,1114.75,1095.089966,1098.77002,8110.0,1085.76001,-0.008924650867734306
2016-10-20,2016-10-20,1106.0,1111.47998,1092.310059,1094.27002,8108.0,1081.313232,-0.004103953807402583
2016-10-21,2016-10-21,1098.400024,1168.280029,1086.959961,1143.27002,35893.0,1129.733154,0.04380519991805976
2016-10-24,2016-10-24,1124.140015,1189.930054,1124.140015,1160.589966,19722.0,1146.848022,0.015035870997832212
2016-10-25,2016-10-25,1162.150024,1162.150024,1116.420044,1122.709961,277702.0,1109.416382,-0.03318323386191046
2016-10-26,2016-10-26,1132.640015,1143.060059,1115.560059,1132.810059,15368.0,1119.396973,0.00895602827380948
2016-10-27,2016-10-27,1132.719971,1142.119995,1113.930054,1119.199951,6879.0,1105.947998,-0.012087239432679198
2016-10-28,2016-10-28,1107.469971,1127.819946,1107.469971,1120.709961,52175.0,1107.440186,0.0013483294406757553
2016-11-01,2016-11-01,1181.680054,1181.680054,1124.880005,1141.800049,40324.0,1128.280518,0.018643594976548883
2016-11-02,2016-11-02,1143.959961,1143.959961,1115.560059,1122.390015,43062.0,1109.10022,-0.01714573434123157
2016-11-03,2016-11-03,1122.140015,1140.859985,1108.449951,1115.030029,85675.0,1101.827515,-0.0065788954710761524
2016-11-04,2016-11-04,1119.890015,1119.890015,1080.5,1096.22998,24148.0,1083.25,-0.017004396878610883
2016-11-07,2016-11-07,1103.300049,1127.819946,1070.650024,1083.930054,20484.0,1071.095703,-0.011283635621089694
2016-11-08,2016-11-08,1090.959961,1127.699951,1072.25,1112.540039,8446.0,1099.366943,0.026052361756544684
2016-11-09,2016-11-09,1074.699951,1114.75,920.237,1094.969971,15408.0,1082.004883,-0.015918814420228244
2016-11-10,2016-11-10,1122.300049,1122.349976,1091.040039,1108.0,16301.0,1094.880615,0.011829636574177016
2016-11-11,2016-11-11,1107.550049,1107.550049,1058.349976,1072.209961,23576.0,1059.514404,-0.0328346362014571
2016-11-15,2016-11-15,1072.209961,1099.26001,1005.22998,1042.699951,37808.0,1030.353882,-0.02790837573529359
2016-11-16,2016-11-16,1074.050049,1074.050049,1014.26001,1028.319946,140511.0,1016.144043,-0.013887204277015286
2016-11-17,2016-11-17,1059.130005,1059.130005,1007.929993,1014.059998,5009.0,1002.052979,-0.013964239195094486
2016-11-18,2016-11-18,1028.119995,1028.119995,988.927979,1009.150024,11930.0,997.201172,-0.004853626561035718
2016-11-21,2016-11-21,1020.02002,1024.719971,989.41803,1003.150024,53450.0,991.272156,-0.00596340266396922
2016-11-22,2016-11-22,990.888977,1021.330017,976.669006,990.929993,32029.0,979.196838,-0.012256441689375563
2016-11-23,2016-11-23,1020.719971,1020.719971,971.723999,988.396973,15644.0,976.693787,-0.0025595013693235913
2016-11-24,2016-11-24,1000.369995,1001.919983,981.531006,987.29303,5604.0,975.602905,-0.0011175372247498316
2016-11-25,2016-11-25,980.713989,1002.700012,980.713989,990.398987,15822.0,978.67218,0.003141090573306471
2016-11-28,2016-11-28,1005.22998,1005.22998,976.627991,980.059998,8751.0,968.455566,-0.010494131965477216
2016-11-29,2016-11-29,992.932007,1007.679993,980.713989,997.427002,37702.0,985.616943,0.01756518057539314
2016-11-30,2016-11-30,1001.059998,1054.27002,994.567017,1044.130005,64951.0,1031.766846,0.045760212922806964
2016-12-01,2016-12-01,1025.660034,1046.910034,998.69397,1012.460022,23952.0,1000.471924,-0.03080090443710937
2016-12-02,2016-12-02,1007.280029,1019.130005,984.801025,995.833984,8602.0,984.042786,-0.01655771384676008
2016-12-05,2016-12-05,1007.559998,1007.559998,982.512024,992.156006,24801.0,980.408325,-0.003700234764294485
2016-12-06,2016-12-06,992.60498,992.973022,978.262024,985.25,15727.0,973.584045,-0.006984989144459775
2016-12-07,2016-12-07,992.973022,992.973022,972.500977,981.205017,5002.0,969.587036,-0.004113909141895356
2016-12-08,2016-12-08,981.164001,1000.859985,981.164001,995.179993,45715.0,983.396484,0.014142134857005216
2016-12-09,2016-12-09,994.484985,997.468018,985.577026,989.663025,8040.0,977.944824,-0.005559128355229426
2016-12-12,2016-12-12,989.663025,1005.22998,982.552979,998.531006,11219.0,986.707825,0.008920721041602242
2016-12-13,2016-12-13,998.531006,1021.330017,989.663025,1015.609985,4715.0,1003.584595,0.016959492326529713
2016-12-14,2016-12-14,1009.969971,1021.539978,983.20697,991.174988,44495.0,979.438904,-0.024353603875272082
2016-12-15,2016-12-15,982.757019,1006.830017,972.583008,979.161011,12312.0,967.5672,-0.012194980902027195
2016-12-16,2016-12-16,979.161011,979.161011,947.125,959.955994,56735.0,948.5896,-0.019808629998040672
2016-12-19,2016-12-19,978.262024,978.794006,956.195984,967.310974,75954.0,955.857483,0.007632575720397661
2016-12-20,2016-12-20,972.541992,972.541992,948.145996,961.549011,12450.0,950.163757,-0.005974480049522946
2016-12-21,2016-12-21,954.562012,967.434021,953.335999,959.997009,33651.0,948.630127,-0.0016153731549435335
2016-12-22,2016-12-22,958.770996,958.770996,936.786011,940.015015,8471.0,928.884705,-0.02103434782833613
2016-12-23,2016-12-23,941.445007,947.20697,925.752991,931.187988,42139.0,920.162231,-0.009434632004942323
2016-12-26,2016-12-26,952.109985,952.109985,900.622986,911.695984,10167.0,900.901062,-0.02115455006296063
2016-12-27,2016-12-27,914.434021,918.520996,903.073975,910.103027,23051.0,899.3269039999999,-0.0017488434031003306
2016-12-28,2016-12-28,915.291992,990.520996,903.973022,924.078003,140927.0,913.136475,0.015238750086338015
2016-12-29,2016-12-29,933.39502,947.166016,916.395996,940.26001,159911.0,929.12677,0.017359838900689258
2016-12-30,2016-12-30,940.26001,956.195984,932.495972,940.096008,90976.0,928.964783,-0.00017435847027957863
2017-01-02,2017-01-02,941.486023,963.960022,938.21698,958.893005,8131.0,947.539185,0.01979746271043936
2017-01-03,2017-01-03,956.645996,960.28302,940.586975,954.072021,44844.0,942.775269,-0.005040353022308429
2017-01-04,2017-01-04,954.562012,960.28302,946.429993,958.320984,7371.0,946.973938,0.004443632936381725
2017-01-05,2017-01-05,956.237,978.262024,945.163025,970.825012,73039.0,959.329956,0.012963506056620666
2017-01-06,2017-01-06,979.080017,990.520996,968.374023,981.531006,14303.0,969.909119,0.010967297082845384
2017-01-09,2017-01-09,970.416992,1020.76001,970.416992,1008.169983,22457.0,996.232727,0.026778516581049242
2017-01-10,2017-01-10,1006.090027,1009.599976,990.562012,1003.150024,13208.0,991.272156,-0.004991767660996516
2017-01-11,2017-01-11,1009.280029,1009.280029,990.643982,996.77301,7185.0,984.970703,-0.006377226693012439
2017-01-12,2017-01-12,1005.190002,1010.380005,989.703979,1002.539978,13868.0,990.669373,0.005768951413680945
2017-01-13,2017-01-13,997.140991,1002.73999,985.617981,990.807007,39046.0,979.075317,-0.011772276840605224
2017-01-16,2017-01-16,981.164001,1005.22998,981.164001,995.343018,29169.0,983.557617,0.004567647587432333
2017-01-17,2017-01-17,1006.780029,1010.830017,991.338989,1004.780029,3280.0,992.882874,0.009436485683644413
2017-01-18,2017-01-18,994.607971,1028.930054,993.872009,1019.039978,48763.0,1006.973999,0.0140923667003241
2017-01-19,2017-01-19,1021.580017,1041.109985,1011.809998,1035.310059,16947.0,1023.051392,0.01583992912193111
2017-01-20,2017-01-20,1036.290039,1041.76001,1021.580017,1029.790039,13630.0,1017.59668,-0.005346071247033457
2017-01-23,2017-01-23,1029.829956,1045.930054,1020.349976,1027.630005,8945.0,1015.46228,-0.002099693935254443
2017-01-24,2017-01-24,1024.810059,1045.280029,1023.25,1030.040039,30134.0,1017.843872,0.0023425818947897525
2017-01-25,2017-01-25,1041.52002,1058.349976,1032.199951,1053.040039,17326.0,1040.571533,0.022083574187672816
2017-01-27,2017-01-27,1053.449951,1070.290039,1031.589966,1054.27002,116501.0,1041.786865,0.0011672650963046036
2017-01-30,2017-01-30,1058.349976,1144.170044,1037.920044,1095.949951,97230.0,1082.973389,0.03877301789319265
2017-01-31,2017-01-31,1102.400024,1142.530029,1102.359985,1123.97998,87913.0,1110.671387,0.025254289470967528
2017-02-01,2017-02-01,1118.829956,1135.98999,1111.189941,1119.72998,23283.0,1106.47168,-0.003788399662021824
2017-02-02,2017-02-02,1113.109985,1128.150024,1095.130005,1103.959961,8883.0,1090.888428,-0.014183850155186306
2017-02-03,2017-02-03,1133.130005,1137.959961,1111.47998,1114.829956,71999.0,1101.629761,0.009798248415446407
2017-02-06,2017-02-06,1131.089966,1137.469971,1114.869995,1128.560059,14632.0,1115.197388,0.012240734614911377
2017-02-07,2017-02-07,1127.819946,1144.170044,1116.579956,1143.27002,25430.0,1129.733154,0.01295003909391923
2017-02-08,2017-02-08,1145.76001,1159.689941,1124.22998,1137.869995,23366.0,1124.396973,-0.004734589990362359
2017-02-09,2017-02-09,1137.300049,1143.349976,1113.930054,1118.790039,12360.0,1105.543091,-0.016910168645798862
2017-02-10,2017-02-10,1104.939941,1131.910034,1104.939941,1124.800049,7043.0,1111.481934,0.0053575012804572
