Date,Date.1,ICICIBANK.NS.Open,ICICIBANK.NS.High,ICICIBANK.NS.Low,ICICIBANK.NS.Close,ICICIBANK.NS.Volume,ICICIBANK.NS.Adjusted,log_returns
2015-07-22,2015-07-22,282.545013,288.817993,281.635986,288.0,11141670.0,277.049164,0.017033222332778486
2015-07-23,2015-07-23,288.045013,288.817993,283.864014,284.454987,15214877.0,273.63894700000003,-0.012385452039167076
2015-07-24,2015-07-24,283.454987,283.454987,272.091003,273.27301,21177606.0,262.882141,-0.040103727107494436
2015-07-27,2015-07-27,272.591003,272.591003,263.72699,264.635986,11212545.0,254.573532,-0.03211607708871078
2015-07-28,2015-07-28,265.182007,268.5,257.0,259.091003,25395273.0,249.23939500000003,-0.021175861273726504
2015-07-29,2015-07-29,261.364014,263.545013,258.22699,262.954987,13165836.0,252.956451,0.014803483182752153
2015-07-30,2015-07-30,263.635986,266.954987,261.364014,264.545013,13705803.0,254.486038,0.006028630498284393
2015-07-31,2015-07-31,267.682007,280.817993,267.364014,274.908997,38967790.0,264.455933,0.03842865852840127
2015-08-03,2015-08-03,276.77301,285.454987,276.545013,284.454987,28709585.0,273.63894700000003,0.034134893260493904
2015-08-04,2015-08-04,285.0,286.591003,279.135986,285.5,16797983.0,274.644196,0.0036669014513002205
2015-08-05,2015-08-05,286.135986,290.72699,280.908997,283.045013,13798463.0,272.282562,-0.008636069248124656
2015-08-06,2015-08-06,284.317993,284.408997,279.5,282.77301,12210085.0,272.020905,-0.0009614380066240713
2015-08-07,2015-08-07,281.72699,284.135986,280.408997,281.954987,6215341.0,271.234009,-0.0028969698388436878
2015-08-10,2015-08-10,281.817993,285.454987,279.22699,281.454987,7698227.0,270.753021,-0.0017749064078937948
2015-08-11,2015-08-11,281.72699,281.72699,273.408997,274.77301,10431196.0,264.325104,-0.02402724364004793
2015-08-12,2015-08-12,272.72699,272.864014,263.72699,265.135986,10292540.0,255.054535,-0.0357024150353924
2015-08-13,2015-08-13,268.408997,271.545013,264.408997,265.364014,13754706.0,255.273865,0.0008595642080839737
2015-08-14,2015-08-14,267.5,276.182007,265.5,275.091003,9669851.0,264.631042,0.03599961225801706
2015-08-17,2015-08-17,274.5,277.0,269.864014,275.364014,8331142.0,264.893616,0.000991734823124979
2015-08-18,2015-08-18,275.454987,276.545013,270.635986,273.72699,5936462.0,263.318848,-0.005962648642325874
2015-08-19,2015-08-19,273.682007,277.635986,273.182007,276.817993,8754271.0,266.29235800000004,0.011229147764755254
2015-08-20,2015-08-20,272.954987,278.864014,268.954987,271.135986,15936952.0,260.826385,-0.020739801036063987
2015-08-21,2015-08-21,267.045013,270.817993,262.364014,269.545013,13769808.0,259.295898,-0.005885121508326208
2015-08-24,2015-08-24,256.72699,258.954987,243.182007,245.40899700000003,33312583.0,236.077637,-0.0938091516396975
2015-08-25,2015-08-25,251.40899700000003,258.545013,242.863998,257.72699,26553624.0,247.927231,0.048974558455105566
2015-08-26,2015-08-26,254.5,256.591003,250.636002,252.772995,16189880.0,243.161606,-0.019409012157388442
2015-08-27,2015-08-27,257.045013,258.635986,254.727005,256.77301,27884875.0,247.009537,0.015700679655179073
2015-08-28,2015-08-28,259.135986,263.0,256.045013,257.908997,14365759.0,248.102325,0.00441431465651565
2015-08-31,2015-08-31,257.182007,258.5,251.227005,252.636002,15079962.0,243.029831,-0.020657064752260368
2015-09-01,2015-09-01,250.0,253.136002,243.90899700000003,246.31799300000003,17342438.0,236.952057,-0.025326367590588816
2015-09-02,2015-09-02,250.90899700000003,251.591003,239.182007,240.772995,18825908.0,231.617905,-0.022768776804432456
2015-09-03,2015-09-03,244.227005,245.272995,237.90899700000003,242.591003,16509187.0,233.366791,0.007522373368086477
2015-09-04,2015-09-04,240.81799300000003,241.0,231.5,234.31799300000003,21605845.0,225.408356,-0.03469775330517333
2015-09-07,2015-09-07,236.40899700000003,237.5,225.182007,226.455002,21698736.0,217.84433,-0.034132947648872765
2015-09-08,2015-09-08,228.90899700000003,238.455002,226.544998,237.091003,18300349.0,228.07589700000003,0.045897729998721985
2015-09-09,2015-09-09,243.591003,244.544998,238.772995,240.5,24478704.0,231.355286,0.01427610844932481
2015-09-10,2015-09-10,236.363998,245.455002,232.955002,243.091003,13718266.0,233.847763,0.010715754575122638
2015-09-11,2015-09-11,243.044998,245.363998,240.363998,243.227005,14872838.0,233.978607,0.0005593699363783955
2015-09-14,2015-09-14,242.044998,248.455002,239.182007,247.636002,13300447.0,238.21994,0.017964676483268605
2015-09-15,2015-09-15,248.182007,248.182007,242.544998,244.091003,14825730.0,234.809738,-0.014418803896218082
2015-09-16,2015-09-16,247.727005,249.044998,244.591003,248.044998,13377087.0,238.613388,0.016069058046619844
2015-09-18,2015-09-18,252.955002,259.408997,249.81799300000003,252.591003,21286324.0,242.986542,0.01816144035571554
2015-09-21,2015-09-21,247.182007,254.863998,246.363998,253.90899700000003,11510080.0,244.25444,0.005204409763066131
2015-09-22,2015-09-22,252.727005,254.863998,244.636002,245.955002,14741230.0,236.602859,-0.0318274336970612
2015-09-23,2015-09-23,242.682007,250.0,240.136002,248.5,12489167.0,239.051102,0.010294309818906557
2015-09-24,2015-09-24,246.727005,248.727005,242.727005,243.90899700000003,10557228.0,234.634659,-0.01864768309543852
2015-09-28,2015-09-28,247.272995,247.90899700000003,242.227005,243.727005,8562000.0,234.459595,-0.0007463916116412506
2015-09-29,2015-09-29,239.727005,247.863998,233.044998,244.544998,29415624.0,235.246475,0.0033505240250644164
2015-09-30,2015-09-30,246.636002,247.544998,241.544998,245.772995,13700514.0,236.42778,0.005008997024507522
2015-10-01,2015-10-01,248.591003,248.591003,241.863998,242.81799300000003,7677877.0,233.585159,-0.012096074060456095
2015-10-05,2015-10-05,247.636002,256.364014,247.636002,255.40899700000003,13756762.0,245.697388,0.05055393136222719
2015-10-06,2015-10-06,258.182007,258.954987,254.544998,257.045013,10497246.0,247.271194,0.006385037117158987
2015-10-07,2015-10-07,255.363998,258.0,252.0,257.27301,7765703.0,247.490524,0.0008866086699441666
2015-10-08,2015-10-08,256.72699,256.72699,251.955002,253.136002,6649535.0,243.51081800000003,-0.016210925766584342
2015-10-09,2015-10-09,255.90899700000003,261.72699,255.044998,260.091003,11102563.0,250.20137000000003,0.027104704996810725
2015-10-12,2015-10-12,261.545013,265.0,259.317993,261.454987,7892259.0,251.51347400000003,0.00523048902008849
2015-10-13,2015-10-13,259.908997,263.364014,258.635986,261.317993,6102034.0,251.38169900000003,-0.000524065491540604
2015-10-14,2015-10-14,257.682007,259.27301,256.317993,257.182007,5325427.0,247.402985,-0.015953971799269162
2015-10-15,2015-10-15,258.182007,260.908997,257.864014,260.317993,6759389.0,250.419754,0.012120000524063812
2015-10-16,2015-10-16,260.454987,266.091003,256.864014,263.135986,8890588.0,253.1306,0.010767035182206895
2015-10-19,2015-10-19,263.091003,263.545013,259.635986,261.091003,5806931.0,251.163345,-0.007802056712115756
2015-10-20,2015-10-20,260.454987,263.182007,258.454987,260.182007,8710318.0,250.288895,-0.003487673667151192
2015-10-21,2015-10-21,259.591003,261.682007,253.455002,257.0,5616169.0,247.22789,-0.012305287849581958
2015-10-23,2015-10-23,259.954987,262.72699,258.77301,260.22699,8208290.0,250.33219900000003,0.012478288950123151
2015-10-26,2015-10-26,261.591003,263.408997,257.954987,259.408997,6085533.0,249.545303,-0.00314835793504642
2015-10-27,2015-10-27,258.182007,259.908997,256.454987,257.908997,6090339.0,248.102325,-0.00579921198397404
2015-10-28,2015-10-28,254.544998,255.182007,244.636002,246.544998,15503187.0,237.170425,-0.04506228633635878
2015-10-29,2015-10-29,247.544998,249.363998,245.772995,246.772995,9035267.0,237.38974,0.0009242875057307033
2015-10-30,2015-10-30,247.5,254.227005,245.90899700000003,251.81799300000003,27623496.0,242.24292000000003,0.020237761293096845
2015-11-02,2015-11-02,251.81799300000003,255.727005,250.636002,254.136002,11398429.0,244.472809,0.009163067759022423
2015-11-03,2015-11-03,254.90899700000003,257.0,252.90899700000003,254.044998,9079788.0,244.385254,-0.0003582021349863851
2015-11-04,2015-11-04,255.40899700000003,255.40899700000003,247.727005,248.5,7389933.0,239.051102,-0.022068544985900832
2015-11-05,2015-11-05,247.272995,248.636002,244.31799300000003,245.5,11422504.0,236.165176,-0.012145886459631328
2015-11-06,2015-11-06,245.363998,245.363998,240.682007,242.81799300000003,12121540.0,233.585159,-0.010984741258332598
2015-11-09,2015-11-09,235.727005,240.90899700000003,232.727005,239.227005,13448248.0,230.130692,-0.014899343626927575
2015-11-10,2015-11-10,237.727005,242.182007,236.772995,238.90899700000003,8652696.0,229.824768,-0.0013302333452527293
2015-11-13,2015-11-13,236.682007,239.091003,235.455002,237.955002,10160905.0,228.907074,-0.004001009479561724
2015-11-16,2015-11-16,237.272995,243.955002,236.0,242.955002,8992377.0,233.71694900000003,0.020794632713198702
2015-11-17,2015-11-17,247.0,247.591003,240.955002,243.5,17959700.0,234.241211,0.002240637151561309
2015-11-18,2015-11-18,242.727005,243.863998,235.90899700000003,236.772995,9500657.0,227.770004,-0.028015035237438646
2015-11-19,2015-11-19,239.091003,243.636002,238.727005,242.182007,9618627.0,232.97334300000003,0.022587673861969467
2015-11-20,2015-11-20,240.544998,245.682007,239.544998,240.863998,9819811.0,231.705444,-0.00545711223313905
2015-11-23,2015-11-23,241.81799300000003,243.40899700000003,233.90899700000003,241.772995,12735592.0,232.57988,0.0037668088510862674
2015-11-24,2015-11-24,239.40899700000003,241.272995,236.044998,239.40899700000003,11775700.0,230.305771,-0.009825870781392965
2015-11-26,2015-11-26,239.31799300000003,243.363998,239.31799300000003,240.0,13255344.0,230.874298,0.0024655327765223944
2015-11-27,2015-11-27,241.591003,246.363998,240.363998,245.5,11608419.0,236.165176,0.022658060607707142
2015-11-30,2015-11-30,243.81799300000003,252.272995,243.81799300000003,248.682007,16528998.0,239.226181,0.012878009912043352
2015-12-01,2015-12-01,250.044998,251.591003,248.455002,249.0,6603706.0,239.532074,0.0012778601243130796
2015-12-02,2015-12-02,249.591003,250.363998,244.136002,245.81799300000003,7161063.0,236.471054,-0.012861521345803872
2015-12-03,2015-12-03,244.227005,245.5,241.0,241.636002,8549274.0,232.44809,-0.017158875924638828
2015-12-04,2015-12-04,239.136002,240.0,237.091003,237.682007,9085607.0,228.64444,-0.016498798114758628
2015-12-07,2015-12-07,240.272995,240.5,237.81799300000003,239.136002,5522740.0,230.043152,0.006098775549302715
2015-12-08,2015-12-08,237.955002,238.636002,236.044998,237.682007,11624225.0,228.64444,-0.006098775549302715
2015-12-09,2015-12-09,237.091003,238.136002,234.90899700000003,235.863998,8129762.0,226.895554,-0.007678336108472017
2015-12-10,2015-12-10,237.136002,238.091003,232.727005,235.40899700000003,11053207.0,226.45787,-0.0019308738516716766
2015-12-11,2015-12-11,236.863998,237.363998,224.682007,226.636002,18851172.0,218.018448,-0.03797924014520769
2015-12-14,2015-12-14,224.81799300000003,229.044998,222.727005,226.363998,13279719.0,217.75679,-0.0012008852666625105
2015-12-15,2015-12-15,225.363998,225.363998,220.955002,224.0,13675558.0,215.482681,-0.010498258070333222
2015-12-16,2015-12-16,224.772995,230.455002,221.5,229.136002,18885294.0,220.423386,0.022669639002933728
2015-12-17,2015-12-17,230.863998,232.091003,227.363998,230.136002,17692298.0,221.385376,0.0043547869712821105
2015-12-18,2015-12-18,229.182007,230.0,227.136002,227.363998,14450734.0,218.71875,-0.012118307809310558
2015-12-21,2015-12-21,227.363998,235.90899700000003,227.272995,234.727005,14307700.0,225.801804,0.031870983164958844
2015-12-22,2015-12-22,233.182007,239.544998,233.136002,235.955002,21342968.0,226.983109,0.005217963966462236
2015-12-23,2015-12-23,236.0,239.044998,235.544998,238.044998,11533961.0,228.993637,0.008818612120766291
2015-12-24,2015-12-24,239.091003,239.636002,233.90899700000003,234.5,6097366.0,225.583435,-0.01500412663238748
2015-12-28,2015-12-28,236.40899700000003,240.90899700000003,236.363998,240.044998,12041785.0,230.917603,0.0233708594109876
2015-12-29,2015-12-29,240.0,242.272995,237.727005,240.682007,9054719.0,231.53038,0.002650146097152195
2015-12-30,2015-12-30,239.31799300000003,240.40899700000003,237.955002,238.5,10025565.0,229.431335,-0.00910730518435976
2015-12-31,2015-12-31,238.272995,239.863998,236.5,237.591003,8546444.0,228.5569,-0.0038185961810146547
2016-01-01,2016-01-01,237.544998,239.636002,234.544998,239.091003,5998097.0,229.999863,0.006293518618465832
2016-01-04,2016-01-04,237.272995,237.591003,231.5,232.31799300000003,9435792.0,223.48439,-0.02873714505683189
2016-01-05,2016-01-05,232.955002,234.091003,228.81799300000003,233.363998,8966978.0,224.490616,0.004492338540105223
2016-01-06,2016-01-06,232.182007,233.40899700000003,226.544998,227.363998,17416181.0,218.71875,-0.026047248864304432
2016-01-07,2016-01-07,224.0,225.182007,221.0,224.31799300000003,18240713.0,215.788589,-0.013487484128355652
2016-01-08,2016-01-08,222.272995,225.272995,221.31799300000003,222.772995,14404391.0,214.302338,-0.00691136140210169
2016-01-11,2016-01-11,219.90899700000003,221.727005,216.40899700000003,217.682007,14208668.0,209.404907,-0.023118080577615885
2016-01-12,2016-01-12,219.091003,219.863998,214.182007,215.227005,11895899.0,207.043259,-0.011341979673462177
2016-01-13,2016-01-13,216.182007,220.81799300000003,210.091003,217.727005,18215711.0,209.448212,0.011548758604738474
2016-01-14,2016-01-14,212.90899700000003,218.0,210.727005,214.31799300000003,14600782.0,206.168808,-0.015781221183766903
2016-01-15,2016-01-15,214.182007,214.81799300000003,201.591003,204.044998,22333903.0,196.286423,-0.049120355182876274
2016-01-18,2016-01-18,203.817993,207.908997,198.0,202.817993,30239010.0,195.106094,-0.006031451941151289
2016-01-19,2016-01-19,204.227005,210.227005,204.227005,207.955002,16222439.0,200.04776,0.025012655634633063
2016-01-20,2016-01-20,204.455002,207.182007,200.091003,204.0,14353479.0,196.243149,-0.01920169154082973
2016-01-21,2016-01-21,207.727005,212.272995,203.817993,205.727005,15665863.0,197.904495,0.008430119343209697
2016-01-22,2016-01-22,211.455002,213.544998,208.908997,211.591003,15148522.0,203.545517,0.02810508479150986
2016-01-25,2016-01-25,214.5,216.81799300000003,212.90899700000003,214.591003,17137268.0,206.431458,0.014078784150711954
2016-01-27,2016-01-27,216.363998,217.544998,213.363998,215.727005,12155561.0,207.524246,0.0052797462528495495
2016-01-28,2016-01-28,216.863998,217.772995,210.227005,212.0,24258167.0,203.93895,-0.01742749668759025
2016-01-29,2016-01-29,199.091003,213.0,199.091003,209.227005,47755495.0,201.271408,-0.013166398553199343
2016-02-01,2016-02-01,206.363998,206.682007,196.272995,197.455002,40395716.0,189.947021,-0.057909089360355985
2016-02-02,2016-02-02,198.182007,199.727005,190.636002,191.272995,31821419.0,184.000076,-0.0318090257837822
2016-02-03,2016-02-03,188.182007,189.817993,184.136002,185.5,23592289.0,178.446594,-0.030646807477233477
2016-02-04,2016-02-04,187.636002,187.636002,182.272995,185.408997,30869158.0,178.359055,-0.000490681703060325
2016-02-05,2016-02-05,186.817993,191.817993,185.091003,190.363998,36189377.0,183.125641,0.02637379863441769
2016-02-08,2016-02-08,191.817993,195.908997,187.408997,189.591003,19366082.0,182.382034,-0.004068905124515965
2016-02-09,2016-02-09,185.455002,192.272995,182.5,190.363998,20906682.0,183.125641,0.004068905124515965
2016-02-10,2016-02-10,184.636002,190.455002,183.636002,188.408997,22742128.0,181.244965,-0.01032296606791494
2016-02-11,2016-02-11,185.227005,188.136002,180.0,181.136002,31817116.0,174.248535,-0.039366871893841804
2016-02-12,2016-02-12,178.727005,180.363998,173.182007,175.955002,41775526.0,169.264542,-0.02901981380695595
2016-02-15,2016-02-15,176.272995,188.455002,176.272995,185.0,34130349.0,177.965607,0.05012748418395674
2016-02-16,2016-02-16,188.182007,188.182007,177.727005,178.727005,20895952.0,171.931122,-0.034496369399575684
2016-02-17,2016-02-17,178.636002,179.227005,171.682007,173.408997,28792115.0,166.815338,-0.03020650298862293
2016-02-18,2016-02-18,175.908997,180.908997,175.636002,178.317993,32260278.0,171.537674,0.027915475817151147
2016-02-19,2016-02-19,178.0,183.136002,177.5,180.727005,17617480.0,173.855087,0.01341920293214205
2016-02-22,2016-02-22,179.544998,183.0,178.591003,180.408997,17567789.0,173.549179,-0.0017611072114149804
2016-02-23,2016-02-23,181.272995,181.272995,172.955002,174.544998,20001984.0,167.908127,-0.03304404494756419
2016-02-24,2016-02-24,171.817993,173.817993,168.955002,170.0,20654962.0,163.53595,-0.026384122880266148
2016-02-25,2016-02-25,170.636002,171.817993,165.044998,166.363998,38340699.0,160.038208,-0.02162025711795046
2016-02-26,2016-02-26,167.544998,169.044998,164.317993,168.0,24687793.0,161.612015,0.009785906845031887
2016-02-29,2016-02-29,168.0,178.091003,165.182007,172.772995,43510436.0,166.203506,0.028014483694358102
2016-03-01,2016-03-01,177.5,187.682007,177.5,186.317993,27223692.0,179.23349,0.0754763919754664
2016-03-02,2016-03-02,192.455002,201.272995,191.908997,200.0,40766551.0,192.395248,0.07086247014139246
2016-03-03,2016-03-03,198.727005,200.272995,194.727005,198.182007,22903720.0,190.646378,-0.009131551422963293
2016-03-04,2016-03-04,201.591003,204.0,199.136002,200.455002,24493722.0,192.832947,0.011403966547467448
2016-03-08,2016-03-08,199.955002,199.955002,194.817993,197.136002,18883003.0,189.640137,-0.016695994051310947
2016-03-09,2016-03-09,193.455002,198.091003,190.955002,196.682007,17300650.0,189.203415,-0.002305554317327818
2016-03-10,2016-03-10,198.182007,198.955002,195.091003,195.908997,13551255.0,188.459793,-0.003938021736065167
2016-03-11,2016-03-11,193.955002,198.682007,193.272995,194.408997,14879622.0,187.01683,-0.007686071596864075
2016-03-14,2016-03-14,199.091003,202.544998,198.772995,201.5,16726756.0,193.838211,0.035825234399603716
2016-03-15,2016-03-15,202.544998,204.408997,200.455002,201.227005,13475558.0,193.575607,-0.0013556772010598905
2016-03-16,2016-03-16,199.908997,206.727005,198.682007,205.817993,17144832.0,197.99202,0.022558556848669475
2016-03-17,2016-03-17,209.091003,214.772995,204.5,207.044998,32391147.0,199.172363,0.005943868713336187
2016-03-18,2016-03-18,207.455002,210.40899700000003,205.591003,209.272995,18370981.0,201.315659,0.010703523424030692
2016-03-21,2016-03-21,210.5,214.182007,210.40899700000003,213.5,14818419.0,205.381912,0.01999711230990453
2016-03-22,2016-03-22,213.272995,213.272995,209.636002,212.363998,12269252.0,204.289124,-0.005334966330876156
2016-03-23,2016-03-23,210.40899700000003,213.636002,209.81799300000003,212.90899700000003,16987530.0,204.8134,0.002563055743985743
2016-03-28,2016-03-28,212.727005,212.727005,203.544998,204.955002,20214215.0,197.161835,-0.038074431756862204
2016-03-29,2016-03-29,203.0,206.317993,202.182007,203.091003,20447782.0,195.368729,-0.009136197977929859
2016-03-30,2016-03-30,207.727005,217.272995,206.182007,215.90899700000003,23016348.0,207.699326,0.06120279483417158
2016-03-31,2016-03-31,216.544998,219.40899700000003,212.455002,215.136002,30614104.0,206.955704,-0.0035867057837979392
2016-04-01,2016-04-01,214.544998,217.682007,211.544998,216.636002,15677353.0,208.398682,0.0069482054550071845
2016-04-04,2016-04-04,218.40899700000003,219.136002,213.31799300000003,217.044998,16716588.0,208.79213,0.001886178244244085
2016-04-05,2016-04-05,214.90899700000003,215.90899700000003,204.544998,205.091003,26547329.0,197.292664,-0.05665093334636495
2016-04-06,2016-04-06,206.636002,207.272995,200.091003,202.317993,19185947.0,194.625092,-0.013613127522924096
2016-04-07,2016-04-07,202.544998,203.863998,199.227005,200.272995,17724531.0,192.657867,-0.01015919690712508
2016-04-08,2016-04-08,200.5,203.455002,199.591003,201.136002,9986871.0,193.488052,0.004299857842557486
2016-04-11,2016-04-11,202.0,204.727005,199.182007,204.272995,19813956.0,196.505768,0.015476020774671362
2016-04-12,2016-04-12,203.908997,209.90899700000003,203.455002,207.955002,20594262.0,200.04776,0.017864353471782838
2016-04-13,2016-04-13,211.90899700000003,222.0,211.863998,218.772995,26283492.0,210.454422,0.050712969072866265
2016-04-18,2016-04-18,221.363998,221.772995,213.272995,215.591003,17531598.0,207.393433,-0.014651475270857972
2016-04-20,2016-04-20,217.363998,217.81799300000003,212.81799300000003,216.40899700000003,18650423.0,208.180313,0.003786961750909867
2016-04-21,2016-04-21,223.863998,234.363998,223.863998,230.044998,36699099.0,221.297821,0.06110480705335152
2016-04-22,2016-04-22,232.955002,233.636002,227.455002,229.091003,25884500.0,220.38011200000003,-0.004155563373536175
2016-04-25,2016-04-25,230.091003,232.136002,228.31799300000003,229.955002,18121695.0,221.211243,0.003764258389534092
2016-04-26,2016-04-26,228.044998,231.544998,224.091003,230.955002,30185498.0,222.173233,0.0043393107407370115
2016-04-27,2016-04-27,228.091003,228.182007,221.136002,222.363998,36932788.0,213.90889,-0.037907229700827834
2016-04-28,2016-04-28,223.091003,225.455002,217.272995,218.272995,41386508.0,209.973434,-0.01856915874886944
2016-04-29,2016-04-29,218.863998,222.182007,210.272995,215.40899700000003,71191416.0,207.218338,-0.013208007623066287
2016-05-02,2016-05-02,206.636002,209.544998,204.908997,206.136002,36440547.0,198.297943,-0.044002348030108614
2016-05-03,2016-05-03,205.227005,209.091003,200.0,201.0,29305612.0,193.357224,-0.02523128264828056
2016-05-04,2016-05-04,198.591003,200.727005,194.044998,194.955002,36781787.0,187.542084,-0.03053611142592505
2016-05-05,2016-05-05,194.817993,199.908997,194.317993,195.136002,27512684.0,187.716202,0.0009279902349463851
2016-05-06,2016-05-06,194.544998,200.227005,193.817993,198.727005,22266142.0,191.170654,0.018235247113213227
2016-05-09,2016-05-09,199.636002,205.455002,199.182007,204.817993,19006901.0,197.030045,0.030189724225524905
2016-05-10,2016-05-10,204.908997,206.817993,202.363998,205.0,22357178.0,197.205124,0.0008881958043165383
2016-05-11,2016-05-11,200.0,205.955002,198.817993,203.591003,32481385.0,195.849701,-0.006896892171687874
2016-05-12,2016-05-12,207.727005,211.727005,207.5,210.727005,23932051.0,202.714386,0.03445048938710027
2016-05-13,2016-05-13,209.5,209.5,203.091003,205.908997,23963286.0,198.079575,-0.023129178923003483
2016-05-16,2016-05-16,207.0,207.0,197.908997,203.408997,21535308.0,195.674622,-0.012215655981782092
2016-05-17,2016-05-17,204.863998,206.817993,202.044998,205.408997,18859443.0,197.598572,0.009784370652597294
2016-05-18,2016-05-18,202.727005,206.772995,201.636002,205.863998,17541869.0,198.036285,0.0022127129136677577
2016-05-19,2016-05-19,205.863998,207.727005,203.817993,205.044998,16422069.0,197.248413,-0.003986357414433428
2016-05-20,2016-05-20,205.0,205.727005,199.636002,200.091003,14666521.0,192.482788,-0.024457177322994458
2016-05-23,2016-05-23,201.908997,203.544998,200.317993,201.0,14239475.0,193.357224,0.004532642908460005
2016-05-24,2016-05-24,202.363998,204.727005,201.455002,204.136002,10907586.0,196.373978,0.015481512582082857
2016-05-25,2016-05-25,206.317993,214.182007,206.0,213.636002,20767970.0,205.512756,0.04548721276875245
2016-05-26,2016-05-26,214.455002,220.90899700000003,211.81799300000003,219.227005,33650773.0,210.89117400000003,0.025834132388845358
2016-05-27,2016-05-27,217.272995,225.636002,216.455002,221.044998,26582686.0,212.640045,0.008258569198807741
2016-05-30,2016-05-30,221.136002,224.182007,217.091003,222.272995,15860237.0,213.821335,0.005539976545025027
2016-05-31,2016-05-31,225.863998,226.363998,219.363998,222.40899700000003,18249240.0,213.952179,0.0006117442983182286
2016-06-01,2016-06-01,221.727005,223.136002,217.363998,218.227005,11862710.0,209.929199,-0.01898220118215299
2016-06-02,2016-06-02,217.363998,220.363998,216.0,219.40899700000003,15349531.0,211.066238,0.005401682131414454
2016-06-03,2016-06-03,220.81799300000003,224.0,220.0,221.591003,16566716.0,213.165298,0.009895903306249563
2016-06-06,2016-06-06,221.272995,223.636002,220.0,221.363998,11592083.0,212.946915,-0.0010250023935363117
2016-06-07,2016-06-07,223.182007,231.682007,222.455002,231.0,25311345.0,222.216507,0.04260925407962368
2016-06-08,2016-06-08,232.0,237.455002,229.81799300000003,234.227005,25139392.0,225.320816,0.013873072160884624
2016-06-09,2016-06-09,233.636002,235.682007,230.182007,231.40899700000003,13787241.0,222.609955,-0.012104076221056914
2016-06-10,2016-06-10,230.0,234.227005,228.636002,229.636002,13236449.0,220.904373,-0.007691252796924175
2016-06-13,2016-06-13,225.81799300000003,225.81799300000003,220.40899700000003,221.591003,14297870.0,213.165298,-0.035661994828990906
2016-06-14,2016-06-14,224.544998,224.955002,222.091003,222.682007,11988709.0,214.214798,0.004911328905662593
2016-06-15,2016-06-15,223.182007,226.544998,219.636002,225.40899700000003,15761615.0,216.838089,0.012171700808950804
2016-06-16,2016-06-16,221.544998,221.544998,216.40899700000003,217.31799300000003,17042022.0,213.79718,-0.014123132796805216
2016-06-17,2016-06-17,219.5,220.182007,213.772995,216.772995,15150944.0,213.261017,-0.0025109612014109213
2016-06-20,2016-06-20,212.40899700000003,217.682007,212.40899700000003,216.455002,17780316.0,212.948166,-0.0014680634236272636
2016-06-21,2016-06-21,218.40899700000003,219.091003,214.772995,216.227005,12191664.0,212.723877,-0.0010538113763622905
2016-06-22,2016-06-22,215.544998,220.31799300000003,214.363998,217.272995,13478057.0,213.752914,0.004825767867025378
2016-06-23,2016-06-23,217.31799300000003,219.5,214.591003,219.0,7979235.0,215.451935,0.007917104751169468
2016-06-24,2016-06-24,208.182007,211.727005,201.0,209.955002,33755633.0,206.553482,-0.04217847361931604
2016-06-27,2016-06-27,208.455002,213.091003,208.455002,211.544998,13172969.0,208.117722,0.007544519149560003
2016-06-28,2016-06-28,209.636002,212.90899700000003,209.091003,211.955002,11302738.0,208.521072,0.0019362101264643887
2016-06-29,2016-06-29,214.455002,216.636002,212.955002,215.136002,7959976.0,211.650528,0.014896360768081431
2016-06-30,2016-06-30,217.727005,220.727005,217.544998,218.682007,16851065.0,215.139099,0.016348329376024928
2016-07-01,2016-07-01,219.727005,220.591003,217.772995,218.5,9108854.0,214.960037,-0.0008326545921990558
2016-07-04,2016-07-04,221.0,226.31799300000003,219.90899700000003,225.591003,10389223.0,221.936157,0.031937622999562265
2016-07-05,2016-07-05,228.0,228.272995,222.31799300000003,222.81799300000003,10375133.0,219.208084,-0.012368325475959452
2016-07-07,2016-07-07,222.727005,224.591003,221.81799300000003,222.591003,8365966.0,218.984772,-0.0010192408035623046
2016-07-08,2016-07-08,222.272995,222.272995,217.772995,219.955002,7658211.0,216.391479,-0.01191302311051068
2016-07-11,2016-07-11,224.182007,227.90899700000003,224.182007,227.136002,9682386.0,223.456131,0.032125942866822584
2016-07-12,2016-07-12,228.727005,238.363998,227.955002,237.90899700000003,28558550.0,234.054581,0.04633922738678376
2016-07-13,2016-07-13,240.227005,243.363998,235.544998,237.40899700000003,28248931.0,233.562683,-0.002103849533818369
2016-07-14,2016-07-14,237.272995,245.091003,236.044998,244.182007,14269365.0,240.225967,0.02812951878650516
2016-07-15,2016-07-15,245.0,245.31799300000003,239.455002,241.591003,11510450.0,237.67694100000003,-0.010667648722268552
2016-07-18,2016-07-18,241.636002,246.591003,238.682007,239.455002,14310274.0,235.575546,-0.008880709002482057
2016-07-19,2016-07-19,240.90899700000003,245.90899700000003,239.31799300000003,244.682007,14880050.0,240.717865,0.021593911233461327
2016-07-20,2016-07-20,242.727005,243.81799300000003,241.31799300000003,243.182007,7892214.0,239.242172,-0.006149252172283681
2016-07-21,2016-07-21,242.636002,244.544998,237.544998,238.091003,12060367.0,234.23364300000003,-0.021157219311802145
2016-07-22,2016-07-22,238.5,240.363998,235.31799300000003,239.5,8537587.0,235.619812,0.005900448350024234
2016-07-25,2016-07-25,238.091003,246.31799300000003,237.044998,244.227005,11311554.0,240.270248,0.01954478325256836
2016-07-26,2016-07-26,244.044998,245.0,236.455002,237.863998,11896759.0,234.010315,-0.02639912759257257
