Date,Date.1,WIPRO.NS.Open,WIPRO.NS.High,WIPRO.NS.Low,WIPRO.NS.Close,WIPRO.NS.Volume,WIPRO.NS.Adjusted,log_returns
2016-02-10,2016-02-10,268.125,268.325012,264.0,265.600006,1934016.0,261.47900400000003,-0.009461820521756259
2016-02-11,2016-02-11,265.600006,266.149994,256.549988,258.600006,1976054.0,254.58761600000003,-0.02670894571574145
2016-02-12,2016-02-12,262.399994,264.725006,254.125,258.649994,3599484.0,254.63681,0.0001932114707825505
2016-02-15,2016-02-15,261.450012,263.799988,259.075012,262.875,1955372.0,258.796265,0.016202875123207502
2016-02-16,2016-02-16,263.5,265.25,260.575012,263.299988,1382208.0,259.214661,0.0016153948497361625
2016-02-17,2016-02-17,261.5,264.975006,258.625,263.475006,2161392.0,259.386963,0.0006644869524734531
2016-02-18,2016-02-18,264.049988,271.899994,264.049988,270.649994,1777640.0,266.450653,0.026868047150020224
2016-02-19,2016-02-19,270.700012,274.75,269.075012,273.674988,2163202.0,269.42868,0.011114657626239756
2016-02-22,2016-02-22,273.600006,274.049988,268.25,271.375,1695374.0,267.164398,-0.008439525340101284
2016-02-23,2016-02-23,271.075012,271.850006,267.799988,269.975006,1888828.0,265.786133,-0.0051722176540689455
2016-02-24,2016-02-24,270.049988,271.125,265.25,266.975006,1945996.0,262.832703,-0.011174254605454514
2016-02-25,2016-02-25,267.200012,269.375,261.049988,266.924988,1919644.0,262.783417,-0.00018753610579658184
2016-02-26,2016-02-26,270.100006,270.950012,263.350006,265.25,1968966.0,261.13443,-0.006294851204447839
2016-02-29,2016-02-29,264.5,265.924988,253.949997,260.125,4159232.0,256.08892799999995,-0.0195105730385503
2016-03-01,2016-03-01,262.5,269.5,261.725006,267.725006,3450544.0,263.571045,0.028798192974867295
2016-03-02,2016-03-02,270.0,270.924988,265.075012,269.774994,3580674.0,265.589203,0.007627813286865681
2016-03-03,2016-03-03,270.075012,274.225006,267.625,271.350006,2441678.0,267.139771,0.005821242899603618
2016-03-04,2016-03-04,272.450012,272.825012,267.549988,268.475006,3200052.0,264.309418,-0.01065155359526848
2016-03-08,2016-03-08,268.850006,271.75,267.100006,270.725006,3103998.0,266.524475,0.008345623313240402
2016-03-09,2016-03-09,271.0,271.0,266.625,269.075012,3973946.0,264.900116,-0.006113243859121376
2016-03-10,2016-03-10,269.524994,269.950012,266.350006,267.924988,2424320.0,263.767883,-0.004283348843653556
2016-03-11,2016-03-11,267.899994,269.899994,267.850006,269.5,2236202.0,265.318481,0.0058614341435285775
2016-03-14,2016-03-14,271.5,271.5,268.25,270.424988,2082228.0,266.22912599999995,0.00342639447129578
2016-03-15,2016-03-15,270.75,271.5,264.200012,266.600006,3894326.0,262.46350099999995,-0.014245285395525718
2016-03-16,2016-03-16,267.549988,270.25,265.024994,269.225006,3776868.0,265.04776,0.009798007607819235
2016-03-17,2016-03-17,270.799988,271.975006,267.799988,269.600006,3689804.0,265.41693100000003,0.0013918779736474818
2016-03-18,2016-03-18,270.274994,276.899994,270.25,275.625,5067220.0,271.348419,0.022101759932867004
2016-03-21,2016-03-21,277.200012,281.200012,270.899994,278.225006,2209454.0,273.908112,0.009389018409878602
2016-03-22,2016-03-22,278.25,278.299988,275.549988,276.424988,2964534.0,272.136017,-0.006490688672468714
2016-03-23,2016-03-23,275.049988,279.600006,272.899994,277.875,2885018.0,273.563538,0.005231905517216084
2016-03-28,2016-03-28,279.274994,281.799988,274.649994,278.075012,2915992.0,273.760437,0.0007194971077018053
2016-03-29,2016-03-29,278.5,279.5,274.0,276.575012,3006876.0,272.283722,-0.005408788193283165
2016-03-30,2016-03-30,276.350006,281.825012,275.625,280.975006,2956300.0,276.615479,0.015783761104327887
2016-03-31,2016-03-31,280.924988,285.0,278.600006,282.125,7751822.0,277.747589,0.0040843686716431895
2016-04-01,2016-04-01,283.5,286.25,278.600006,281.075012,2758282.0,276.713898,-0.003728634799093023
2016-04-04,2016-04-04,283.450012,285.549988,281.575012,283.125,1394672.0,278.732117,0.007267053241341692
2016-04-05,2016-04-05,283.125,283.299988,278.625,279.5,1648284.0,275.16333,-0.012886317821965143
2016-04-06,2016-04-06,280.0,281.0,276.375,279.100006,2178298.0,274.769562,-0.0014320586130525115
2016-04-07,2016-04-07,279.0,280.0,275.174988,275.899994,1217438.0,271.61920200000003,-0.01153169727762915
2016-04-08,2016-04-08,274.0,275.700012,273.25,274.774994,1881054.0,270.511627,-0.004086012016700558
2016-04-11,2016-04-11,274.5,284.299988,271.100006,282.875,2231072.0,278.48596200000003,0.029052571624944786
2016-04-12,2016-04-12,282.649994,285.875,280.549988,284.774994,1685208.0,280.356506,0.0066943766544502745
2016-04-13,2016-04-13,291.5,295.950012,290.274994,292.450012,4003124.0,287.912415,0.026594290294081446
2016-04-18,2016-04-18,294.5,297.25,290.100006,294.299988,4914498.0,289.733673,0.006305812755466711
2016-04-20,2016-04-20,299.0,303.5,294.799988,300.625,9387836.0,295.960571,0.021264107314399542
2016-04-21,2016-04-21,285.0,287.825012,278.424988,279.424988,11616346.0,275.089478,-0.07312982008105351
2016-04-22,2016-04-22,280.0,281.325012,277.549988,278.975006,4309758.0,274.646484,-0.0016116613302008533
2016-04-25,2016-04-25,279.049988,280.875,275.549988,276.225006,3431748.0,271.939117,-0.00990655127652662
2016-04-26,2016-04-26,276.200012,279.0,275.100006,277.225006,3621564.0,272.923645,0.003613860737627483
2016-04-27,2016-04-27,276.125,280.625,276.125,280.0,1796292.0,275.655579,0.009960116844834666
2016-04-28,2016-04-28,279.75,282.0,275.5,276.549988,5439686.0,272.259094,-0.012398019887614352
2016-04-29,2016-04-29,277.5,278.399994,274.174988,277.174988,2561358.0,272.87439,0.0022574150344860646
2016-05-02,2016-05-02,275.5,276.475006,272.649994,274.25,1986154.0,269.994781,-0.010608950229888949
2016-05-03,2016-05-03,274.5,274.875,269.524994,271.924988,3453902.0,267.705841,-0.00851385969305607
2016-05-04,2016-05-04,271.25,271.700012,268.5,270.0,2623918.0,265.81073,-0.0071042553262490316
2016-05-05,2016-05-05,269.5,272.649994,268.5,271.549988,2184270.0,267.33667,0.0057242862546518225
2016-05-06,2016-05-06,273.350006,273.350006,265.799988,266.549988,2576408.0,262.414246,-0.01858445366251349
2016-05-09,2016-05-09,266.475006,270.049988,265.75,269.5,2008560.0,265.318481,0.011006572724139295
2016-05-10,2016-05-10,269.375,271.049988,267.225006,269.325012,1954318.0,265.14621,-0.0006495097938810089
2016-05-11,2016-05-11,267.200012,269.725006,266.549988,268.899994,1447296.0,264.727783,-0.0015793456274595385
2016-05-12,2016-05-12,269.0,271.625,267.850006,271.149994,1998068.0,266.942871,0.008332605156504691
2016-05-13,2016-05-13,271.350006,271.350006,268.5,269.825012,1698194.0,265.638458,-0.004898465407064735
2016-05-16,2016-05-16,270.350006,271.75,268.100006,270.399994,2334624.0,266.204498,0.0021285990811321653
2016-05-17,2016-05-17,271.0,271.200012,269.024994,270.075012,2553454.0,265.884552,-0.0012026033558116822
2016-05-18,2016-05-18,269.450012,270.424988,267.5,269.774994,2857924.0,265.589203,-0.0011114341117490767
2016-05-19,2016-05-19,270.0,271.975006,268.625,271.475006,2506974.0,267.262848,0.006281858165324117
2016-05-20,2016-05-20,271.700012,273.975006,271.25,271.700012,1764942.0,267.484375,0.0008285298292136645
2016-05-23,2016-05-23,272.0,272.225006,269.149994,269.924988,1828384.0,265.736877,-0.006554518409508603
2016-05-24,2016-05-24,269.924988,270.200012,267.774994,268.825012,1982328.0,264.653961,-0.0040834698761402785
2016-05-25,2016-05-25,270.0,273.475006,269.5,273.049988,2490404.0,268.813385,0.015594237666692656
2016-05-26,2016-05-26,273.049988,274.399994,271.5,272.475006,2469962.0,268.247345,-0.00210791881801331
2016-05-27,2016-05-27,271.575012,275.5,271.5,272.700012,2422756.0,268.468842,0.0008253785443388395
2016-05-30,2016-05-30,273.600006,276.25,272.225006,275.075012,2139992.0,270.807007,0.008671553365525497
2016-05-31,2016-05-31,275.5,276.0,271.674988,272.725006,4140178.0,268.493469,-0.008579826257261836
2016-06-01,2016-06-01,272.799988,277.899994,272.799988,277.25,2044872.0,272.948242,0.016455597836222857
2016-06-02,2016-06-02,278.0,279.475006,267.225006,270.200012,5161034.0,266.00766,-0.02575708210740757
2016-06-03,2016-06-03,270.75,271.75,269.5,270.399994,2658212.0,266.204498,0.0007396975285747233
2016-06-06,2016-06-06,270.5,270.950012,266.700012,267.549988,3864078.0,263.398712,-0.010595903492195193
2016-06-07,2016-06-07,270.0,270.575012,268.600006,269.924988,3867698.0,265.736877,0.008837735609663609
2016-06-08,2016-06-08,270.5,272.524994,270.0,272.299988,3048444.0,268.075043,0.008760317503471171
2016-06-09,2016-06-09,273.549988,273.549988,271.100006,272.399994,3536284.0,268.17346200000003,0.0003670648969178458
2016-06-10,2016-06-10,272.25,273.575012,271.5,272.674988,2384694.0,268.444214,0.0010091058684222887
2016-06-13,2016-06-13,270.299988,272.350006,269.424988,270.600006,1305142.0,266.40142799999995,-0.00763882426218121
2016-06-14,2016-06-14,270.600006,272.0,270.0,271.549988,2100918.0,267.33667,0.003504501405044102
2016-06-15,2016-06-15,272.899994,273.875,271.149994,273.524994,848712.0,269.281036,0.00724677731431722
2016-06-16,2016-06-16,272.850006,275.5,270.774994,274.950012,1380746.0,270.683929,0.005196248821902394
2016-06-17,2016-06-17,275.649994,277.0,274.5,276.024994,3230178.0,271.742249,0.003902176501953569
2016-06-20,2016-06-20,275.0,279.424988,272.549988,278.524994,2778462.0,274.20343,0.00901627311196318
2016-06-21,2016-06-21,278.850006,281.424988,276.700012,280.5,1978888.0,276.147797,0.0070659425995334155
2016-06-22,2016-06-22,281.024994,282.0,279.75,281.575012,2771846.0,277.206146,0.0038252200201887025
2016-06-23,2016-06-23,281.5,282.424988,279.674988,281.850006,1342502.0,277.476898,0.0009762404833972838
2016-06-24,2016-06-24,276.625,278.875,273.649994,277.575012,2703774.0,273.268219,-0.015283879230716838
2016-06-27,2016-06-27,277.475006,277.475006,273.600006,274.0,2131880.0,269.748688,-0.012963059676137869
2016-06-28,2016-06-28,272.475006,273.375,270.625,271.200012,1985938.0,266.992126,-0.01027157303498516
2016-06-29,2016-06-29,272.200012,278.5,271.0,277.274994,1872696.0,272.972839,0.022153132064238967
2016-06-30,2016-06-30,278.850006,281.075012,277.524994,278.975006,2919462.0,274.646484,0.006112458566080114
2016-07-01,2016-07-01,279.875,282.5,278.524994,279.450012,1077354.0,275.114075,0.0017010718761065744
2016-07-04,2016-07-04,281.0,282.5,280.0,280.850006,1989382.0,276.492371,0.004997399426556193
2016-07-05,2016-07-05,280.825012,284.5,278.024994,282.475006,1811802.0,278.092194,0.005769462544392923
2016-07-07,2016-07-07,283.5,283.975006,278.774994,279.799988,2855258.0,275.45864900000004,-0.009515168852247236
2016-07-08,2016-07-08,279.799988,281.725006,277.524994,280.825012,1743142.0,276.467773,0.0036567378703162854
2016-07-11,2016-07-11,282.5,285.5,281.325012,284.424988,2065914.0,281.012573,0.016305151280882946
2016-07-12,2016-07-12,283.25,285.950012,282.5,285.399994,1312088.0,281.975891,0.0034221622705707944
2016-07-13,2016-07-13,286.950012,288.899994,284.899994,286.975006,2114394.0,283.531982,0.005503353716984627
2016-07-14,2016-07-14,284.774994,286.975006,282.75,285.299988,1017742.0,281.877075,-0.005853856443653882
2016-07-15,2016-07-15,284.950012,287.450012,276.600006,277.25,6855078.0,273.923676,-0.02862155880895045
2016-07-18,2016-07-18,276.75,276.975006,272.399994,275.975006,3294296.0,272.663971,-0.004609351262266692
2016-07-19,2016-07-19,272.5,276.875,272.0,274.625,5579132.0,271.33017,-0.004903742787887744
2016-07-20,2016-07-20,259.0,270.625,259.0,269.424988,19041492.0,266.192535,-0.01911655604695106
2016-07-21,2016-07-21,269.450012,272.399994,269.450012,271.0,2888806.0,267.748657,0.005828830699402765
2016-07-22,2016-07-22,270.0,270.5,267.5,268.875,2748760.0,265.649139,-0.007872281657282265
2016-07-25,2016-07-25,268.850006,271.850006,267.5,271.424988,1465704.0,268.16854900000004,0.009439285221337634
2016-07-26,2016-07-26,271.0,275.375,270.475006,273.049988,3282078.0,269.774048,0.005969052370604189
2016-07-27,2016-07-27,273.049988,276.375,271.274994,274.575012,2825658.0,271.28076200000004,0.005569557342442799
2016-07-28,2016-07-28,273.649994,278.375,272.0,276.899994,2297800.0,273.57785,0.008431918149446993
2016-07-29,2016-07-29,276.149994,276.5,271.325012,272.524994,2788172.0,269.255341,-0.01592607244595534
2016-08-01,2016-08-01,272.524994,280.875,272.5,278.850006,4546390.0,275.504456,0.02294365026798584
2016-08-02,2016-08-02,279.0,279.5,274.0,274.799988,2331124.0,271.503052,-0.014630422127733134
2016-08-03,2016-08-03,274.0,277.575012,273.399994,273.975006,2888970.0,270.687958,-0.00300666960170215
2016-08-04,2016-08-04,273.899994,276.0,272.674988,274.100006,2299540.0,270.811462,0.00045615562115131064
2016-08-05,2016-08-05,272.975006,276.25,272.799988,273.600006,1165734.0,270.317444,-0.0018258796814230038
2016-08-08,2016-08-08,273.125,276.424988,273.125,274.5,2050692.0,271.206665,0.0032841448218228213
2016-08-09,2016-08-09,273.850006,276.25,273.149994,275.674988,1753844.0,272.367554,0.0042713238574609855
2016-08-10,2016-08-10,275.0,275.5,270.024994,271.325012,1263666.0,268.069763,-0.01590519924276279
2016-08-11,2016-08-11,270.450012,273.774994,270.0,271.5,999602.0,268.24264500000004,0.0006447063443228983
2016-08-12,2016-08-12,270.25,274.75,270.25,271.875,1561302.0,268.613159,0.001380311271915069
2016-08-16,2016-08-16,271.875,273.0,267.399994,268.25,1852150.0,265.031647,-0.0134230324564788
2016-08-17,2016-08-17,268.350006,269.075012,263.299988,263.899994,1987672.0,260.733856,-0.01634906324371776
2016-08-18,2016-08-18,264.975006,265.024994,261.600006,262.549988,1819400.0,259.40002400000003,-0.005128813850156178
2016-08-19,2016-08-19,263.450012,264.899994,259.524994,260.049988,2063920.0,256.930023,-0.009567600631045892
2016-08-22,2016-08-22,259.0,260.0,257.25,257.75,2033572.0,254.657608,-0.008883834587365412
2016-08-23,2016-08-23,257.625,260.25,257.5,259.799988,2308508.0,256.683014,0.007921985875400495
2016-08-24,2016-08-24,260.049988,261.0,258.524994,259.825012,2095176.0,256.707733,9.629702196001232e-05
2016-08-25,2016-08-25,260.5,260.625,251.125,252.0,9674276.0,248.976608,-0.03057926380587705
2016-08-26,2016-08-26,252.0,253.024994,244.0,245.0,6636966.0,242.060593,-0.028170869163323783
2016-08-29,2016-08-29,245.5,245.774994,238.550003,239.399994,10191252.0,236.527771,-0.02312245312792616
2016-08-30,2016-08-30,239.449997,245.225006,239.074997,244.725006,9062092.0,241.78891,0.021999446792823285
2016-08-31,2016-08-31,245.899994,248.0,243.125,245.824997,5622056.0,242.875687,0.004484663530958778
2016-09-01,2016-09-01,244.850006,244.850006,240.75,241.975006,3976828.0,239.071884,-0.01578545972535039
2016-09-02,2016-09-02,242.0,242.774994,239.649994,241.800003,3229204.0,238.898987,-0.0007234625289163077
2016-09-06,2016-09-06,242.5,242.699997,240.0,241.449997,3184146.0,238.553177,-0.0014485642187560546
2016-09-07,2016-09-07,243.899994,244.875,240.024994,240.875,4294900.0,237.985092,-0.002384216781993409
2016-09-08,2016-09-08,238.5,239.824997,235.100006,236.975006,4459448.0,234.131866,-0.016323546505253358
2016-09-09,2016-09-09,238.800003,241.5,237.149994,240.324997,3792416.0,237.441681,0.014037553088366295
2016-09-12,2016-09-12,237.399994,241.699997,236.074997,240.199997,3775662.0,237.318176,-0.0005202841013831616
2016-09-14,2016-09-14,242.25,242.475006,237.925003,239.024994,3684896.0,236.15727200000003,-0.0049037656809858285
2016-09-15,2016-09-15,239.899994,239.899994,237.125,239.225006,3629244.0,236.354889,0.0008364525945898649
2016-09-16,2016-09-16,240.649994,241.149994,239.0,239.699997,4621608.0,236.824173,0.0019835372760566017
2016-09-19,2016-09-19,240.0,240.975006,238.100006,239.975006,4237472.0,237.095886,0.0011466618667492767
2016-09-20,2016-09-20,241.25,241.25,239.050003,240.524994,2185996.0,237.639267,0.002289197392954634
2016-09-21,2016-09-21,241.475006,242.25,240.125,241.925003,3250732.0,239.022491,0.005803813121236345
2016-09-22,2016-09-22,242.5,242.600006,239.800003,240.875,2862388.0,237.985092,-0.0043496190523306675
2016-09-23,2016-09-23,241.625,241.850006,239.524994,240.100006,4612832.0,237.219391,-0.0032226196934601607
2016-09-26,2016-09-26,240.199997,240.5,238.050003,239.649994,4477216.0,236.77478,-0.0018760194010853935
2016-09-27,2016-09-27,240.175003,242.5,239.5,242.100006,3704358.0,239.195389,0.010171351175239709
2016-09-28,2016-09-28,242.199997,242.350006,240.175003,241.850006,1591886.0,238.948395,-0.0010331370195935108
2016-09-29,2016-09-29,241.850006,241.975006,235.0,236.100006,9881656.0,233.26738,-0.02406225883785229
2016-09-30,2016-09-30,236.5,240.0,236.5,239.475006,4206366.0,236.601883,0.014193560815120243
2016-10-03,2016-10-03,240.0,240.050003,237.149994,239.475006,2001258.0,236.601883,0.0
2016-10-04,2016-10-04,239.5,242.475006,239.5,240.899994,2660992.0,238.009766,0.005932796350565539
2016-10-05,2016-10-05,240.899994,241.574997,238.324997,239.774994,2826888.0,236.89827,-0.004680897964338904
2016-10-06,2016-10-06,240.0,240.300003,238.524994,239.0,2773506.0,236.132584,-0.0032373645915821925
2016-10-07,2016-10-07,239.0,239.850006,237.800003,238.475006,2087362.0,235.613876,-0.0021990974094032727
2016-10-10,2016-10-10,238.600006,239.875,238.050003,238.5,1326752.0,235.63858,0.00010484401601740244
2016-10-13,2016-10-13,238.5,239.5,237.199997,239.125,2748510.0,236.256073,0.002617081369811203
2016-10-14,2016-10-14,238.899994,240.600006,237.149994,237.5,2581574.0,234.65057400000003,-0.006818783429671349
2016-10-17,2016-10-17,237.524994,237.824997,235.800003,236.074997,3111898.0,233.242661,-0.0060181132957684005
2016-10-18,2016-10-18,236.550003,242.050003,236.5,241.375,2175504.0,238.47908,0.022202216458395263
2016-10-19,2016-10-19,242.5,248.449997,241.875,247.5,4641990.0,244.530594,0.02505883832479849
2016-10-20,2016-10-20,248.949997,250.574997,246.100006,247.699997,2344644.0,244.72819500000003,0.0008077566113753322
2016-10-21,2016-10-21,249.925003,250.5,246.649994,249.600006,3981436.0,246.605408,0.007641334208500439
2016-10-24,2016-10-24,245.0,245.0,238.800003,241.975006,6967294.0,239.071884,-0.031025244157402376
2016-10-25,2016-10-25,242.0,242.300003,239.600006,240.699997,6974720.0,237.81218,-0.005283074126594123
2016-10-26,2016-10-26,240.375,240.375,235.274994,235.774994,2748522.0,232.946259,-0.02067342356352775
2016-10-27,2016-10-27,235.649994,236.824997,230.0,230.850006,3766062.0,228.080368,-0.021109720821600675
2016-10-28,2016-10-28,230.850006,233.199997,227.050003,231.050003,4620094.0,228.277954,0.0008659248788553953
2016-11-01,2016-11-01,232.524994,233.225006,230.0,230.375,1420022.0,227.611053,-0.002925718609017913
2016-11-02,2016-11-02,228.850006,230.425003,226.199997,228.949997,2821362.0,226.203156,-0.0062047485025811255
2016-11-03,2016-11-03,229.0,229.975006,223.024994,223.800003,3020242.0,221.114944,-0.022750840933888128
2016-11-04,2016-11-04,223.875,226.875,222.100006,226.25,2455294.0,223.535553,0.010887800322786134
2016-11-07,2016-11-07,227.5,227.725006,224.225006,225.0,2675466.0,222.300537,-0.005540238606474014
2016-11-08,2016-11-08,226.5,227.949997,223.225006,225.875,2593590.0,223.165054,0.0038814135269786827
2016-11-09,2016-11-09,212.5,225.225006,204.050003,223.449997,4334528.0,220.769135,-0.010794132654606159
2016-11-10,2016-11-10,225.574997,225.699997,220.050003,222.475006,3118642.0,219.80584700000003,-0.004372874422548635
2016-11-11,2016-11-11,220.949997,222.074997,217.024994,221.175003,3932112.0,218.521439,-0.005860514356151647
2016-11-15,2016-11-15,220.75,225.699997,219.774994,223.975006,14139654.0,221.287842,0.012580177835538995
2016-11-16,2016-11-16,224.5,227.25,221.050003,222.649994,3310916.0,219.978729,-0.005933451236667331
2016-11-17,2016-11-17,221.550003,222.475006,216.899994,219.199997,4153658.0,216.570129,-0.015616438844928915
2016-11-18,2016-11-18,219.975006,221.0,216.300003,218.574997,2161166.0,215.952621,-0.002855380067546598
2016-11-21,2016-11-21,218.75,221.875,218.600006,220.899994,3341092.0,218.249725,0.010580898294185737
2016-11-22,2016-11-22,221.0,226.5,219.550003,225.199997,2209328.0,222.498154,0.019278870246655973
2016-11-23,2016-11-23,225.199997,225.925003,221.050003,224.449997,2533802.0,221.757141,-0.003335981340249816
2016-11-24,2016-11-24,224.225006,227.449997,223.300003,225.375,2765326.0,222.671036,0.004112683828089382
2016-11-25,2016-11-25,226.5,233.5,225.5,232.375,2558472.0,229.587051,0.0305867573408527
2016-11-28,2016-11-28,234.0,234.0,227.800003,230.300003,2300820.0,227.536957,-0.0089695912220078
2016-11-29,2016-11-29,230.699997,233.25,230.25,232.574997,1250128.0,229.784668,0.00982997075351566
2016-11-30,2016-11-30,232.5,235.475006,231.0,232.625,4345392.0,229.834061,0.00021493031973474078
2016-12-01,2016-12-01,234.850006,235.475006,232.125,234.149994,1238298.0,231.340759,0.006534196124551528
2016-12-02,2016-12-02,235.25,235.5,229.25,230.199997,1515476.0,227.438156,-0.017013411070055717
2016-12-05,2016-12-05,230.0,230.0,226.524994,228.324997,1191044.0,225.585648,-0.008178459098115988
2016-12-06,2016-12-06,228.0,231.425003,227.949997,228.899994,1259170.0,226.153732,0.002515097530179311
2016-12-07,2016-12-07,229.199997,229.875,226.0,226.675003,1179342.0,223.955444,-0.009767876753763892
2016-12-08,2016-12-08,227.5,229.725006,227.050003,229.300003,2098662.0,226.54895,0.011513915008544371
2016-12-09,2016-12-09,229.050003,230.600006,228.25,229.050003,2036352.0,226.301956,-0.0010908403680751633
2016-12-12,2016-12-12,227.5,227.949997,225.75,226.774994,1436750.0,224.054245,-0.009982008279505905
2016-12-13,2016-12-13,228.25,232.024994,227.524994,231.875,2350894.0,229.093063,0.022240121930670043
2016-12-14,2016-12-14,232.074997,234.175003,231.625,233.149994,2065466.0,230.352753,0.005483533041818589
2016-12-15,2016-12-15,230.300003,235.949997,230.300003,233.050003,2066742.0,230.253952,-0.00042900374850329836
2016-12-16,2016-12-16,233.149994,235.074997,229.975006,231.75,3307070.0,228.969559,-0.005593774353100045
2016-12-19,2016-12-19,231.375,233.25,231.225006,231.774994,1554208.0,228.99424700000003,0.00010781638068557696
2016-12-20,2016-12-20,233.449997,234.949997,230.824997,233.324997,1625368.0,230.525665,0.006665320172777989
2016-12-21,2016-12-21,234.25,235.25,230.600006,231.225006,2057484.0,228.450867,-0.00904103799745837
2016-12-22,2016-12-22,231.300003,233.100006,229.649994,230.850006,1617232.0,228.080368,-0.0016231050711743578
2016-12-23,2016-12-23,232.324997,232.5,227.699997,229.375,1344422.0,226.623047,-0.0064100067948089645
2016-12-26,2016-12-26,229.199997,230.25,226.649994,228.050003,1243804.0,225.31395,-0.005793288312462508
2016-12-27,2016-12-27,227.5,233.0,227.050003,232.600006,1107046.0,229.809357,0.01975531963656341
2016-12-28,2016-12-28,233.0,237.725006,232.524994,234.675003,2382738.0,231.859467,0.008881359837246805
2016-12-29,2016-12-29,234.5,238.5,232.024994,236.175003,4090460.0,233.341476,0.0063715004706486065
2016-12-30,2016-12-30,236.824997,238.25,235.524994,237.225006,1042362.0,234.378876,0.004435991278669782
2017-01-02,2017-01-02,237.524994,239.199997,235.25,235.774994,922856.0,232.946259,-0.006131155294256453
2017-01-03,2017-01-03,236.5,237.050003,232.850006,233.5,1382602.0,230.698563,-0.00969584260202616
2017-01-04,2017-01-04,233.5,238.800003,233.050003,237.800003,2268990.0,234.946976,0.01824791835076756
2017-01-05,2017-01-05,238.550003,242.949997,238.550003,240.199997,1956374.0,237.318176,0.010041900893444478
2017-01-06,2017-01-06,239.25,240.050003,234.5,234.975006,3143146.0,232.155869,-0.021992760321215776
2017-01-09,2017-01-09,234.5,237.225006,230.899994,236.0,1470844.0,233.168564,0.004352647430561518
2017-01-10,2017-01-10,236.300003,239.425003,235.625,238.25,1323144.0,235.391571,0.009488744403091331
2017-01-11,2017-01-11,238.949997,240.75,237.5,238.100006,1690136.0,235.243378,-0.0006297577568883382
2017-01-12,2017-01-12,238.0,242.125,237.125,241.600006,1403054.0,238.701385,0.014592706298796719
2017-01-13,2017-01-13,242.550003,243.225006,240.175003,242.324997,1621046.0,239.417679,0.00299630192489797
2017-01-16,2017-01-16,241.449997,243.850006,239.899994,242.375,1210250.0,239.467087,0.0002063460927681504
2017-01-17,2017-01-17,242.675003,243.850006,240.25,241.199997,1105854.0,238.306168,-0.004859716497815469
2017-01-18,2017-01-18,241.199997,243.5,240.0,241.475006,1073858.0,238.577896,0.0011395978600257095
2017-01-19,2017-01-19,241.699997,242.225006,237.625,239.5,1794480.0,236.626587,-0.008212548648505624
2017-01-20,2017-01-20,238.274994,239.899994,237.5,238.949997,1528958.0,236.083176,-0.0022991327106272053
2017-01-23,2017-01-23,236.274994,242.149994,235.875,239.875,2290678.0,236.997086,0.0038636620899437095
2017-01-24,2017-01-24,241.324997,241.5,238.0,240.75,1470438.0,237.861572,0.0036410285059904623
2017-01-25,2017-01-25,241.0,242.0,235.600006,236.850006,4089942.0,234.008377,-0.016331960344656338
2017-01-27,2017-01-27,234.75,236.850006,232.149994,232.774994,3852060.0,229.982254,-0.017354764437488512
2017-01-30,2017-01-30,232.0,234.0,228.75,232.875,3695226.0,230.08107,0.00042957565345780324
2017-01-31,2017-01-31,232.899994,232.899994,222.675003,229.0,5485654.0,226.252548,-0.016779880683122528
2017-02-01,2017-02-01,230.5,230.5,225.0,228.0,3281534.0,225.264542,-0.004376390612025105
2017-02-02,2017-02-02,228.0,228.975006,223.050003,227.824997,3064400.0,227.08361800000003,0.00804285710349184
2017-02-03,2017-02-03,228.0,229.800003,227.050003,228.875,1755920.0,228.130203,0.004598220861357305
2017-02-06,2017-02-06,229.324997,231.399994,227.25,230.550003,2474820.0,229.799759,0.007291784928174394
2017-02-07,2017-02-07,231.0,231.0,227.774994,229.274994,1672414.0,228.5289,-0.005545637315287344
2017-02-08,2017-02-08,229.175003,232.574997,228.550003,230.25,2627890.0,229.500732,0.004243539677212027
2017-02-09,2017-02-09,229.149994,233.425003,228.675003,233.0,1977802.0,232.241776,0.011872747910591563
2017-02-10,2017-02-10,233.675003,236.100006,232.199997,234.625,1535044.0,233.861496,0.006950075732775396
2017-02-13,2017-02-13,234.0,238.0,233.625,237.225006,1696302.0,236.453033,0.011020553562454792
2017-02-14,2017-02-14,238.574997,238.850006,236.100006,238.350006,1732148.0,237.574371,0.004731119265082739
2017-02-15,2017-02-15,238.274994,239.649994,234.300003,237.350006,2115184.0,236.577621,-0.004204354236950536
2017-02-16,2017-02-16,236.5,240.949997,236.5,240.399994,2125130.0,239.617691,0.012768337802897987
2017-02-17,2017-02-17,241.0,241.824997,237.024994,237.675003,1579010.0,236.901566,-0.011399977547829288
2017-02-20,2017-02-20,237.5,238.699997,236.524994,237.824997,1145454.0,237.051071,0.0006308858450720932
2017-02-21,2017-02-21,237.5,240.375,237.074997,237.899994,2561030.0,237.125824,0.00031529583751321866
2017-02-22,2017-02-22,237.550003,238.774994,235.100006,237.25,2084542.0,236.477951,-0.002735930067819581
2017-02-23,2017-02-23,237.25,244.625,235.774994,243.050003,3260200.0,242.259079,0.024152754738992144
2017-02-27,2017-02-27,240.0,246.300003,239.824997,244.875,2823076.0,244.07814,0.007480692046290648
2017-02-28,2017-02-28,245.0,246.100006,243.524994,244.399994,2025428.0,243.604675,-0.0019416929782680727
2017-03-01,2017-03-01,244.0,247.574997,242.899994,244.274994,2034864.0,243.480087,-0.0005115660042633863
